date,ticker,source,expiry,confidence,regime,session_consistent,sector,industry,spot,atr14,call_wall,put_wall,gamma_flip,net_gex,total_oi,n_strikes,dte,call_oi,put_oi,expected_move,expected_move_pct,dvol_m,close,ret1_today,gap,ema21,vwap63,hv20,ret20,dist20hi,above_ema21,above_vwap63,call_dist_atr,put_dist_atr,flip_dist_atr,wall_rr,cp_balance,gex_per_oi,implied_vs_realized,sector_ret20,qqq_ret20,qqq_above_ema21,spy_ret20,spy_above_ema21,r1,mfe1,mae1,r1_exqqq,r3,mfe3,mae3,r3_exqqq,r5,mfe5,mae5,r5_exqqq,r10,mfe10,mae10,r10_exqqq,call_touch5,call_break5,put_touch5,put_break5,expiry_return,expiry_inside_expected,expiry_move_ratio,broad_direction_score
2026-09-02,AAON,SCAN,2026-09-18,MEDIUM,UNKNOWN,,Producer Manufacturing,Industrial Machinery,74.62,3.4104,80.0,70.0,,-225308.69,1772.0,9.0,,,,,,,74.62000274658203,-0.009688065591531236,-0.0047777122447481,82.8339783258483,102.76091486709453,0.48840534826583654,-0.1989264463312851,-0.23443108841643923,0.0,0.0,1.5775275627492362,1.3546798029556664,,1.1645021645021623,,-127.14937358916478,,-0.08926201112697046,-0.01123657841315906,0.0,-0.006014633880629727,1.0,0.04502814911120412,0.0518627040303179,-0.015009417118164503,0.03314219683573327,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.06405787460944334,,,41
2026-09-04,AAON,SCAN,2026-09-18,MEDIUM,NEGATIVE_GAMMA,True,Producer Manufacturing,Industrial Machinery,79.4,3.6143,100.0,70.0,85.20405923280846,-129504.43,2781.0,9.0,14.0,1280.0,1501.0,7.95,0.100126,99.0,79.4000015258789,0.01820977311895766,0.0,82.12064366065152,100.68555506760651,0.48501811853211957,-0.1627122219470717,-0.18539037107333145,0.0,0.0,5.699582215090057,2.6007802340702226,-1.605859843623511,2.191489361702126,0.8527648234510327,-46.567576411362815,0.8758407680194198,-0.06746453361168508,-0.005629098597988658,1.0,-0.003970213492805907,1.0,,,,,,,,,,,,,,,,,,,,,,,,37
2026-09-04,AAP,SCAN,2026-09-18,HIGH,POSITIVE_GAMMA,True,Retail Trade,Specialty Stores,44.18,2.7257,50.0,42.5,41.41801070136706,631804.62,17802.0,34.0,14.0,11518.0,6284.0,2.925,0.066206,114.6,44.18000030517578,0.03417600755510053,-0.002106745084648365,47.36699698598601,52.556091559834286,1.0784966414862507,-0.23564012303916804,-0.2547233263337155,0.0,0.0,2.135231316725979,0.6163554316322412,1.0133137537634151,3.4642857142857153,0.5455808300052092,35.490653859116954,0.26044426892635836,-0.04192925255227009,-0.005629098597988658,1.0,-0.003970213492805907,1.0,,,,,,,,,,,,,,,,,,,,,,,,62
2026-08-18,AAPL,SCAN,2026-08-19,OK,NEAR_FLIP,,Electronic Technology,Telecommunications Equipment,310.03,8.3064,,307.5,304.4066351860336,143857696.35,54453.0,41.0,,,,,,,310.0299987792969,0.014529279409058127,0.0065119613149071665,312.1073048229294,306.89717475826257,0.3468936716630499,-0.05403671197528648,-0.10024090260537943,0.0,1.0,,0.3045844168352081,0.6769918152227633,,,2641.8690678199546,,0.010863379109155358,0.012045699275570643,1.0,0.025618728496829446,1.0,0.021933322000267097,0.029835822457248362,-0.0013869389332461513,0.023926315347145066,-0.0021933125131717857,0.03306131677695068,-0.009740957409162587,0.003479092427280839,-0.00041933001104532686,0.03306131677695068,-0.009740957409162587,0.009044007043608415,0.048704983914362954,0.055704251464923527,-0.009740957409162587,0.06246088276295403,,,1.0,0.0,0.021933322000267097,,,57
2026-08-19,AAPL,SCAN,2026-08-19,OK,NEAR_FLIP,,Electronic Technology,Telecommunications Equipment,316.83,8.3836,317.5,310.0,310.72390416824584,365746718.18,90175.0,42.0,,,,,,,316.8299865722656,0.021933322000267097,0.0003548555609902415,312.5366395274145,307.1328669440069,0.35731341453545756,-0.027800876580847733,-0.08050619659955349,1.0,1.0,0.07991793501598549,0.8146858151629354,0.7283381640052181,0.09809663250366286,,4055.9658240088716,,-0.012589579985292476,0.015212365315519838,1.0,0.02896673203727218,1.0,-0.017454152112068244,0.01088915933859802,-0.01950570633367643,-0.0102621843275289,-0.020484141367391406,0.01088915933859802,-0.03099446776765491,-0.00685436601729883,-0.010668101216686598,0.01088915933859802,-0.03099446776765491,-0.004090593312195967,0.02566046532012245,0.0365180311667872,-0.03099446776765491,0.03521250795813191,1.0,0.0,1.0,1.0,,,,68
2026-08-24,AAPL,SCAN,2026-09-04,HIGH,POSITIVE_GAMMA,,Electronic Technology,Telecommunications Equipment,310.34,6.0436,320.0,300.0,297.5646958072634,44338299.98,73189.0,51.0,,,,,,,310.3399963378906,0.0032002269754076718,0.006853063117374214,311.9806750826317,307.29945663613273,0.32934287866326634,-0.07886381239918927,-0.09934123765484859,0.0,1.0,1.5983850685022214,1.7109007876100297,2.113856673627738,0.9342359767891729,,605.8055169492683,,-0.029706951053216413,0.03547764671943643,0.0,0.03298643326494766,1.0,-0.0014178077160482694,0.010472385249568283,-0.006863455912699656,-0.0076472268649900865,0.013662403442702198,0.016401354636702337,-0.006863455912699656,-0.007277082730672957,0.020977024690485235,0.03876393285188717,-0.006863455912699656,0.006196185505486618,,,,,1.0,0.0,0.0,0.0,0.031030498796318806,,,57
2026-09-04,AAPL,SCAN,2026-09-18,HIGH,POSITIVE_GAMMA,True,Electronic Technology,Telecommunications Equipment,319.97,7.4314,320.0,300.0,298.5938986358751,276619686.42,609017.0,50.0,14.0,379437.0,229580.0,12.825,0.040082,12667.3,319.9700012207031,-0.025105848234065142,0.0003047015816681764,316.7732892919553,308.109488549867,0.2148360327333693,0.02119176246447796,-0.032768043341769415,1.0,1.0,0.004036924401858696,2.687246010173053,2.8764568404506425,0.001502253380068737,0.6050543304949175,454.20683892239464,0.791550290039878,-0.09937068588937198,-0.005629098597988658,1.0,-0.003970213492805907,1.0,,,,,,,,,,,,,,,,,,,,,,,,58
2026-08-18,ABBV,SCAN,2026-08-21,OK,POSITIVE_GAMMA,,Health Technology,Pharmaceuticals: Major,258.92,6.3936,260.0,250.0,237.89173259174905,38937604.87,50954.0,41.0,,,,,,,258.9200134277344,0.03431475066451295,0.014380980379475883,250.49325610352386,241.49601459026124,0.24425857889842095,0.011011352038308386,-0.031966156032256166,1.0,1.0,0.16891891891891642,1.3951451451451475,3.288955738277491,0.1210762331838545,,764.1717013384621,,0.07576068757047705,0.012045699275570643,1.0,0.025618728496829446,1.0,0.027228439005687166,0.03109063562294123,0.0024330848623650425,0.029221432352565135,0.02332758270549662,0.03109063562294123,0.0024330848623650425,0.028999987645949243,0.026533271902154265,0.03109063562294123,0.0024330848623650425,0.03599660895680801,0.004132460803147886,0.03109063562294123,-0.025451920496362024,0.01788835965173896,1.0,1.0,0.0,0.0,0.02332758270549662,,,68
2026-08-19,ABBV,SCAN,2026-08-21,OK,POSITIVE_GAMMA,,Health Technology,Pharmaceuticals: Major,265.97,6.2657,270.0,260.0,237.8881214167244,48792665.37,47712.0,41.0,,,,,,,265.9700012207031,0.027228439005687166,0.010003075094901837,251.90023293235834,242.29796433701614,0.257159343663541,0.0500197316079638,-0.005608105556339615,1.0,1.0,0.6431843209856797,0.9528065499465387,4.481842185753488,0.6750418760468936,,1022.6497604376257,,0.12540325143433673,0.015212365315519838,1.0,0.02896673203727218,1.0,-0.015565720304682396,-0.00015042502815454384,-0.02064138891295253,-0.008373752520143052,-0.005451788548995085,0.0032710272331260004,-0.02207013982872663,0.008177986801097492,-0.011542682671461302,0.003534242347227101,-0.02207013982872663,-0.00496517476697067,-0.015979245706260414,0.003534242347227101,-0.051283976865984626,-0.006427203068250953,0.0,0.0,0.0,0.0,-0.003797457461328091,,,68
2026-08-24,ABBV,SCAN,2026-09-04,MEDIUM,POSITIVE_GAMMA,,Health Technology,Pharmaceuticals: Major,264.52,5.5162,280.0,250.0,239.32677003797173,2572289.55,3519.0,31.0,,,,,,,264.5199890136719,-0.001660637287123623,-0.0036609346768777806,254.87283945927706,243.99168481200894,0.2593629502498366,0.029621210708366208,-0.011029319899681145,1.0,1.0,2.8062796852906016,2.632246836590403,4.567134977344595,1.0661157024793413,,730.9717391304347,,0.09263233157656225,0.03547764671943643,0.0,0.03298643326494766,1.0,0.0048012232874559135,0.009035289383419576,-0.005632807713060961,-0.0014281958614859036,-0.024081337448030316,0.009035289383419576,-0.02748370374874065,-0.04502082362140547,-0.030621412076041077,0.009035289383419576,-0.04608342540792687,-0.045402251261039694,,,,,0.0,0.0,0.0,0.0,-0.030470277836648352,,,73
2026-09-04,ABBV,SCAN,2026-09-18,HIGH,POSITIVE_GAMMA,True,Health Technology,Pharmaceuticals: Major,256.46,5.7714,270.0,250.0,233.74195355004264,29490621.93,52485.0,36.0,14.0,38656.0,13829.0,9.19,0.035834,1095.8,256.4599914550781,-0.014411437389587611,-0.008646862433752567,257.45813540617473,248.61227741846093,0.21581195341764653,0.04235083097578918,-0.03936775561886596,0.0,1.0,2.3460512180753406,1.1193124718439165,3.9363146636790627,2.0959752321981524,0.35774524006622516,561.8866710488711,0.7044595258725885,0.02381609313726407,-0.005629098597988658,1.0,-0.003970213492805907,1.0,,,,,,,,,,,,,,,,,,,,,,,,67
2026-09-03,ABCB,SCAN,2026-10-16,LOW,UNKNOWN,,Finance,Regional Banks,85.83,1.3586,95.0,80.0,,4120.59,53.0,8.0,,,,,,,85.83000183105469,0.010121226291591734,0.006708246282634445,86.403714569879,88.40528998852028,0.13792339936675163,-0.02676040985393502,-0.04813126789421773,0.0,0.0,6.749595171500075,4.2911820992197836,,1.5728987993138945,,77.74698113207548,,-0.008481306618252082,0.004225786598929693,1.0,0.005998211416423649,1.0,0.0025632205057639634,0.009204251411789155,-0.0033787825858162535,0.0007656825102790865,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0025632205057639634,,,47
2026-08-19,ABCL,DETAIL,2026-08-21,LOW,UNKNOWN,,Health Technology,Biotechnology,12.01,,14.0,11.0,,323015.99,,,,,,,,,12.010000228881836,0.0800360029210565,0.03417267251363931,8.682414407699994,7.345838465386622,1.164380610425126,1.0959860713619678,-0.011522583871930392,1.0,1.0,,,,,,,,0.12540325143433673,0.015212365315519838,1.0,0.02896673203727218,1.0,-0.036636180322419776,0.005828450748558867,-0.05079105734607925,-0.029444212537880432,-0.11656957081797936,0.005828450748558867,-0.13072444784163895,-0.10293979546788679,0.019150669263371167,0.040799314053284075,-0.13072444784163895,0.0257281771678618,-0.05412161197478238,0.047460423310690336,-0.13072444784163895,-0.04456956933677292,0.0,0.0,1.0,1.0,-0.0574521666034854,,,68
2026-08-24,ABCL,DETAIL,2026-09-18,LOW,POSITIVE_GAMMA,,Health Technology,Biotechnology,10.61,,13.0,9.0,8.45,45592.72,,,,,,,,,10.609999656677246,-0.06272085311730191,-0.030918678200622107,9.29258024197673,7.611790406296469,1.187805498297265,1.0209523155575706,-0.12674897203324464,1.0,1.0,,,,,,,,0.09263233157656225,0.03547764671943643,0.0,0.03298643326494766,1.0,0.17813387412631165,0.17813387412631165,0.03581528055957772,0.17190445497736984,0.16870876717950867,0.1856739237299614,0.03581528055957772,0.1477692810061335,0.08199810685305353,0.1856739237299614,0.02073518135227781,0.06721726766805491,,,,,0.0,0.0,0.0,0.0,0.07728564326413334,,,58
