date,n,ret1_today,ret20,dist20hi,sector_ret20,hv20,above_ema21,above_vwap63,flip_dist_atr,log_wall_rr,signed_log_gex_per_oi,log_oi,n_strikes
2026-08-18,265,0.009118523408417501,0.010150729674976563,-0.015422360256365602,0.010669392336318756,-0.014546672150832303,-0.0022625104010544897,-0.00408670315774256,0.0011670683971535165,-0.0019838617682464955,0.0032637017078861307,0.012058265375322487,0.0007968196321739063
2026-08-19,575,0.007503983834775986,-0.0062074587799428775,0.0005988596693797892,0.002438130216110069,-0.0005825203087966929,-0.0011237314053979082,0.005239113335447045,0.005106287790966281,0.00046001483059150363,-0.0010830869169596569,0.0025809770911323165,0.0007415390636269938
2026-08-24,615,-0.003779371270492111,0.0028424481749651557,-0.002773307623166457,0.005012082845256844,-0.0013159511894686737,-0.003684355401046892,0.0035910438664884655,0.0007490562675574661,0.0037443191239717477,0.0013957576093512364,0.0034567822907788054,0.005057831865132969
2026-08-25,45,-0.00035185844876362015,-0.015686988181544195,0.005544209455638175,0.0025922182170891733,0.0005527268860051306,-0.004411100184897087,0.012291766165832645,0.000555080051575886,-0.011041677999189613,-0.0035251399463083082,0.004126977002912584,0.0008073190197260216
