date,n,base_ic,enhanced_ic,delta_ic,base_spread,enhanced_spread,delta_spread,base_mse,enhanced_mse,delta_mse
2026-08-18,265,0.28372045035401544,0.26296831272005056,-0.020752137633964884,0.03382865595417453,0.04868289674537225,0.014854240791197723,0.003749015493947113,0.003408088190433076,-0.0003409273035140368
2026-08-19,575,0.08444699035499673,0.10307415543099531,0.018627165075998584,0.004682852392063935,0.011056249637069695,0.00637339724500576,0.0019375984173132937,0.0017530168914550877,-0.000184581525858206
2026-08-21,36,0.1070785070785071,0.17863577863577867,0.07155727155727157,0.0307499946248376,0.033813504875169986,0.0030635102503323852,0.00225872707471227,0.0022483967767357553,-1.0330297976514791e-05
2026-08-24,615,-0.03579925324674362,0.06041999708547984,0.09621925033222346,-0.005928392092319941,-0.0001529786538374614,0.00577541343848248,0.002766471906264008,0.002450942075600328,-0.0003155298306636799
2026-08-25,45,-0.01080368906455863,0.09130434782608696,0.10210803689064558,0.009553660761964792,0.017765037156543508,0.008211376394578716,0.002480262549551075,0.0022681467050728534,-0.00021211584447822143
2026-08-27,31,-0.07943548387096776,-0.0076612903225806465,0.07177419354838711,-0.014060658197813745,-0.0017437632639327176,0.012316894933881026,0.001744717813479503,0.0019413401716357687,0.00019662235815626574
