sector_etf,provider_symbol,symbol,weight_pct,name,source_url,provider
SMH,SWKS,SWKS,,Skyworks Solutions Inc,https://www.vaneck.com/us/en/investments/semiconductor-etf-smh/downloads/holdings/,VANECK
SMH,-USD CASH-,-USD CASH-,,,https://www.vaneck.com/us/en/investments/semiconductor-etf-smh/downloads/holdings/,VANECK
QTUM,ESTC,ESTC,1.9,Elastic Nv,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,3443 TT,3443.TW,1.8,Global Unichip Corp,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,ARQQ,ARQQ,1.8,Arqit Quantum Inc,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,HQ,HQ,1.75,Horizon Quantum Holdings Ltd,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,PLTR,PLTR,1.69,Palantir Technologies Inc,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,NET,NET,1.64,Cloudflare Inc,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,NTNX,NTNX,1.63,Nutanix Inc,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,SNOW,SNOW,1.63,Snowflake Inc,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,MDB,MDB,1.54,Mongodb Inc,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,RDNT,RDNT,1.54,Radnet Inc,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,MSFT,MSFT,1.51,Microsoft Corp,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,2357 TT,2357.TW,1.49,Asustek Computer Inc,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,6701 JP,6701.T,1.46,Nec Corp,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,REY IM,REY.MI,1.44,Reply Spa,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,RTX,RTX,1.39,Rtx Corp,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,9432 JT,9432.T,1.38,Ntt Inc,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,6702 JP,6702.T,1.37,Fujitsu Ltd,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,HPE,HPE,1.36,Hewlett Packard Enterprise Co,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,6501 JP,6501.T,1.35,Hitachi Ltd,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,AIR FP,AIR.PA,1.34,Airbus Group Se,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,XNDU,XNDU,1.33,Xanadu Quantum Technologies Ltd,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,NVDA,NVDA,1.3,Nvidia Corp,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,AMZN,AMZN,1.29,Amazon.com Inc,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,MU,MU,1.27,Micron Technology Inc,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,LMT,LMT,1.26,Lockheed Martin Corp,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,AMD,AMD,1.23,Advanced Micro Devices Inc,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,TSM,TSM,1.2,Taiwan Semiconductor Manufacturing Co Ltd,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,3661 TT,3661.TW,1.19,Alchip Technologies Ltd,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,6503 JP,6503.T,1.19,Mitsubishi Electric Corp,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,TER,TER,1.19,Teradyne Inc,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,AVGO,AVGO,1.18,Broadcom Inc,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,NOC,NOC,1.18,Northrop Grumman Corp,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,BABA,BABA,1.17,Alibaba Group Holding Ltd,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,ONTO,ONTO,1.17,Onto Innovation Inc,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,ABBN SW,ABBN.SW,1.16,Abb Ltd,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,ASML,ASML,1.16,Asml Holding Nv,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,NBIS,NBIS,1.15,Nebius Group Nv,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,INFQ,INFQ,1.14,Infleqtion Inc,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,2317 TT,2317.TW,1.13,Hon Hai Precision Industry Co Ltd,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,GOOGL,GOOGL,1.13,Alphabet Inc,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,NVEC,NVEC,1.13,Nve Corp,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,SNPS,SNPS,1.13,Synopsys Inc,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,2454 TT,2454.TW,1.12,Mediatek Inc,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,LRCX,LRCX,1.11,Lam Research Corp,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,CSCO,CSCO,1.1,Cisco Systems Inc,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,KPN NA,KPN.AS,1.1,Koninklijke Kpn Nv,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,8035 JT,8035.T,1.09,Tokyo Electron Ltd,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,ADI,ADI,1.09,Analog Devices Inc,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,AMAT,AMAT,1.09,Applied Materials Inc,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,TXN,TXN,1.09,Texas Instruments Inc,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,QNT,QNT,1.07,Quantinuum Inc,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,ALAB,ALAB,1.06,Astera Labs Inc,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,ASM NA,ASM.AS,1.06,Asm International Nv,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,QCOM,QCOM,1.06,Qualcomm Inc,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,CRWV,CRWV,1.05,Coreweave Inc,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,CDNS,CDNS,1.04,Cadence Design Systems Inc,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,TDC,TDC,1.04,Teradata Corp,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,TSEM,TSEM,1.04,Tower Semiconductor Ltd,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,WIT,WIT,1.04,Wipro Ltd,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,LSCC,LSCC,1.03,Lattice Semiconductor Corp,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,IBM,IBM,1.02,International Business Machines Corp,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,ORA FP,ORA.PA,1.02,Orange S.a.,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,QUBT,QUBT,1.02,Quantum Computing Inc,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,INTC,INTC,0.99,Intel Corp,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,MCHP,MCHP,0.99,Microchip Technology Inc,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,MRVL,MRVL,0.99,Marvell Technology Inc,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,KLAC,KLAC,0.97,Kla Corp,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,BIDU,BIDU,0.96,Baidu Inc,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,MKSI,MKSI,0.96,Mks Inc,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,RGTI,RGTI,0.95,Rigetti Computing Inc,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,6723 JP,6723.T,0.94,Renesas Electronics Corp,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,ARM,ARM,0.93,Arm Holdings Plc,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,COHR,COHR,0.93,Coherent Corp,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,NXPI,NXPI,0.93,NXP Semiconductors N V,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,NOK,NOK,0.9,Nokia Oyj,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,IFX GR,IFX.DE,0.89,Infineon Technologies Ag,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,ORCL,ORCL,0.88,Oracle Corp,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,QBTS,QBTS,0.88,D-wave Quantum Inc,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,QNC,QNC,0.87,Quantum Emotion Corp,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,BTQ,BTQ,0.86,Btq Technologies Corp,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,STM,STM,0.84,Stmicroelectronics Nv,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,CRUS,CRUS,0.82,Cirrus Logic Inc,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,IONQ,IONQ,0.82,Ionq Inc,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,ON,ON,0.8,ON Semiconductor Corp,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,HON,HON,0.61,Honeywell International Inc,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,HONA,HONA,0.46,Honeywell Aerospace Inc,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,FGXXX,FGXXX,0.4,First American Government Obligations Fund 12/01/2031,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
QTUM,TWD,TWD,0.0,New Taiwan Dollar,https://www.defianceetfs.com/qtum-full-holdings/,DEFIANCE
ARKW,TSLA,TSLA,7.68,TESLA INC,https://assets.ark-funds.com/fund-documents/funds-etf-csv/ARK_NEXT_GENERATION_INTERNET_ETF_ARKW_HOLDINGS.csv,ARK
ARKW,CRCL,CRCL,5.08,CIRCLE INTERNET GROUP INC,https://assets.ark-funds.com/fund-documents/funds-etf-csv/ARK_NEXT_GENERATION_INTERNET_ETF_ARKW_HOLDINGS.csv,ARK
ARKW,HOOD,HOOD,4.65,ROBINHOOD MARKETS INC - A,https://assets.ark-funds.com/fund-documents/funds-etf-csv/ARK_NEXT_GENERATION_INTERNET_ETF_ARKW_HOLDINGS.csv,ARK
ARKW,SPCX,SPCX,4.36,SPACE EXPLORATION TECHN-CL A,https://assets.ark-funds.com/fund-documents/funds-etf-csv/ARK_NEXT_GENERATION_INTERNET_ETF_ARKW_HOLDINGS.csv,ARK
ARKW,SHOP,SHOP,4.16,SHOPIFY INC - CLASS A,https://assets.ark-funds.com/fund-documents/funds-etf-csv/ARK_NEXT_GENERATION_INTERNET_ETF_ARKW_HOLDINGS.csv,ARK
ARKW,COIN,COIN,3.94,COINBASE GLOBAL INC -CLASS A,https://assets.ark-funds.com/fund-documents/funds-etf-csv/ARK_NEXT_GENERATION_INTERNET_ETF_ARKW_HOLDINGS.csv,ARK
ARKW,AMZN,AMZN,3.85,AMAZON.COM INC,https://assets.ark-funds.com/fund-documents/funds-etf-csv/ARK_NEXT_GENERATION_INTERNET_ETF_ARKW_HOLDINGS.csv,ARK
ARKW,XYZ,XYZ,3.79,BLOCK INC,https://assets.ark-funds.com/fund-documents/funds-etf-csv/ARK_NEXT_GENERATION_INTERNET_ETF_ARKW_HOLDINGS.csv,ARK
ARKW,AMD,AMD,3.78,ADVANCED MICRO DEVICES,https://assets.ark-funds.com/fund-documents/funds-etf-csv/ARK_NEXT_GENERATION_INTERNET_ETF_ARKW_HOLDINGS.csv,ARK
ARKW,CRWV,CRWV,3.47,COREWEAVE INC-CL A,https://assets.ark-funds.com/fund-documents/funds-etf-csv/ARK_NEXT_GENERATION_INTERNET_ETF_ARKW_HOLDINGS.csv,ARK
ARKW,NVDA,NVDA,3.38,NVIDIA CORP,https://assets.ark-funds.com/fund-documents/funds-etf-csv/ARK_NEXT_GENERATION_INTERNET_ETF_ARKW_HOLDINGS.csv,ARK
ARKW,GOOG,GOOG,3.32,ALPHABET INC-CL C,https://assets.ark-funds.com/fund-documents/funds-etf-csv/ARK_NEXT_GENERATION_INTERNET_ETF_ARKW_HOLDINGS.csv,ARK
ARKW,PLTR,PLTR,2.76,PALANTIR TECHNOLOGIES INC-A,https://assets.ark-funds.com/fund-documents/funds-etf-csv/ARK_NEXT_GENERATION_INTERNET_ETF_ARKW_HOLDINGS.csv,ARK
ARKW,META,META,2.52,META PLATFORMS INC-CLASS A,https://assets.ark-funds.com/fund-documents/funds-etf-csv/ARK_NEXT_GENERATION_INTERNET_ETF_ARKW_HOLDINGS.csv,ARK
ARKW,AVGO,AVGO,2.48,BROADCOM INC,https://assets.ark-funds.com/fund-documents/funds-etf-csv/ARK_NEXT_GENERATION_INTERNET_ETF_ARKW_HOLDINGS.csv,ARK
ARKW,CBRS,CBRS,2.42,CEREBRAS SYSTEMS INC - A,https://assets.ark-funds.com/fund-documents/funds-etf-csv/ARK_NEXT_GENERATION_INTERNET_ETF_ARKW_HOLDINGS.csv,ARK
ARKW,CRWD,CRWD,2.26,CROWDSTRIKE HOLDINGS INC - A,https://assets.ark-funds.com/fund-documents/funds-etf-csv/ARK_NEXT_GENERATION_INTERNET_ETF_ARKW_HOLDINGS.csv,ARK
ARKW,DDOG,DDOG,2.2,DATADOG INC - CLASS A,https://assets.ark-funds.com/fund-documents/funds-etf-csv/ARK_NEXT_GENERATION_INTERNET_ETF_ARKW_HOLDINGS.csv,ARK
ARKW,TSM,TSM,2.1,TAIWAN SEMICONDUCTOR-SP ADR,https://assets.ark-funds.com/fund-documents/funds-etf-csv/ARK_NEXT_GENERATION_INTERNET_ETF_ARKW_HOLDINGS.csv,ARK
ARKW,NET,NET,2.08,CLOUDFLARE INC - CLASS A,https://assets.ark-funds.com/fund-documents/funds-etf-csv/ARK_NEXT_GENERATION_INTERNET_ETF_ARKW_HOLDINGS.csv,ARK
ARKW,BMNR,BMNR,2.07,BITMINE IMMERSION TECHNOLOGI,https://assets.ark-funds.com/fund-documents/funds-etf-csv/ARK_NEXT_GENERATION_INTERNET_ETF_ARKW_HOLDINGS.csv,ARK
ARKW,RBLX,RBLX,1.85,ROBLOX CORP -CLASS A,https://assets.ark-funds.com/fund-documents/funds-etf-csv/ARK_NEXT_GENERATION_INTERNET_ETF_ARKW_HOLDINGS.csv,ARK
ARKW,RBRK,RBRK,1.67,RUBRIK INC-A,https://assets.ark-funds.com/fund-documents/funds-etf-csv/ARK_NEXT_GENERATION_INTERNET_ETF_ARKW_HOLDINGS.csv,ARK
ARKW,P,P,1.65,EVERPURE INC-A,https://assets.ark-funds.com/fund-documents/funds-etf-csv/ARK_NEXT_GENERATION_INTERNET_ETF_ARKW_HOLDINGS.csv,ARK
ARKW,BLSH,BLSH,1.6,BULLISH,https://assets.ark-funds.com/fund-documents/funds-etf-csv/ARK_NEXT_GENERATION_INTERNET_ETF_ARKW_HOLDINGS.csv,ARK
ARKW,GTLB,GTLB,1.58,GITLAB INC-CL A,https://assets.ark-funds.com/fund-documents/funds-etf-csv/ARK_NEXT_GENERATION_INTERNET_ETF_ARKW_HOLDINGS.csv,ARK
ARKW,TOST,TOST,1.32,TOAST INC-CLASS A,https://assets.ark-funds.com/fund-documents/funds-etf-csv/ARK_NEXT_GENERATION_INTERNET_ETF_ARKW_HOLDINGS.csv,ARK
ARKW,SPOT,SPOT,1.21,SPOTIFY TECHNOLOGY SA,https://assets.ark-funds.com/fund-documents/funds-etf-csv/ARK_NEXT_GENERATION_INTERNET_ETF_ARKW_HOLDINGS.csv,ARK
ARKW,FIG,FIG,1.19,FIGMA INC-CL A,https://assets.ark-funds.com/fund-documents/funds-etf-csv/ARK_NEXT_GENERATION_INTERNET_ETF_ARKW_HOLDINGS.csv,ARK
ARKW,DASH,DASH,1.18,DOORDASH INC - A,https://assets.ark-funds.com/fund-documents/funds-etf-csv/ARK_NEXT_GENERATION_INTERNET_ETF_ARKW_HOLDINGS.csv,ARK
ARKW,NFLX,NFLX,1.17,NETFLIX INC,https://assets.ark-funds.com/fund-documents/funds-etf-csv/ARK_NEXT_GENERATION_INTERNET_ETF_ARKW_HOLDINGS.csv,ARK
ARKW,MELI,MELI,1.16,MERCADOLIBRE INC,https://assets.ark-funds.com/fund-documents/funds-etf-csv/ARK_NEXT_GENERATION_INTERNET_ETF_ARKW_HOLDINGS.csv,ARK
ARKW,SNOW,SNOW,0.98,SNOWFLAKE INC,https://assets.ark-funds.com/fund-documents/funds-etf-csv/ARK_NEXT_GENERATION_INTERNET_ETF_ARKW_HOLDINGS.csv,ARK
ARKW,GENI,GENI,0.97,GENIUS SPORTS LTD,https://assets.ark-funds.com/fund-documents/funds-etf-csv/ARK_NEXT_GENERATION_INTERNET_ETF_ARKW_HOLDINGS.csv,ARK
ARKW,DKNG UW,DKNG UW,0.82,DRAFTKINGS INC-CL A,https://assets.ark-funds.com/fund-documents/funds-etf-csv/ARK_NEXT_GENERATION_INTERNET_ETF_ARKW_HOLDINGS.csv,ARK
ARKW,ABNB,ABNB,0.63,AIRBNB INC-CLASS A,https://assets.ark-funds.com/fund-documents/funds-etf-csv/ARK_NEXT_GENERATION_INTERNET_ETF_ARKW_HOLDINGS.csv,ARK
ARKW,ETHQ/U,ETHQ-U,0.42,3IQ ETHER STAKING ETF,https://assets.ark-funds.com/fund-documents/funds-etf-csv/ARK_NEXT_GENERATION_INTERNET_ETF_ARKW_HOLDINGS.csv,ARK
ARKW,SOLQ/U,SOLQ-U,0.22,3IQ SOLANA STAKING ETF,https://assets.ark-funds.com/fund-documents/funds-etf-csv/ARK_NEXT_GENERATION_INTERNET_ETF_ARKW_HOLDINGS.csv,ARK
ARKW,GOOGL,GOOGL,0.22,ALPHABET INC-CL A,https://assets.ark-funds.com/fund-documents/funds-etf-csv/ARK_NEXT_GENERATION_INTERNET_ETF_ARKW_HOLDINGS.csv,ARK
