sector_etf,provider_symbol,symbol,weight_pct,name,source_url,provider
GRID,062040.KS,062040.KS,0.25,"Sanil Electric Co., Ltd.",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,1503.TT,1503.TW,0.25,Shihlin Electric & Engineering Corporation,https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,6622.JP,6622.T,0.22,Daihen Corporation,https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,SEDG,SEDG,0.22,"SolarEdge Technologies, Inc.",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,CENER.GA,CENER.GA,0.21,Cenergy Holdings SA,https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,ENGI.FP,ENGI.PA,0.21,Engie S.A.,https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,NXPI,NXPI,0.2,NXP Semiconductors N.V.,https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,HPS/A.CT,HPS/A.CT,0.19,Hammond Power Solutions Inc.,https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,1211.HK,1211.HK,0.18,BYD Company Limited (Class H),https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,ISAE4.BZ,ISAE4.SA,0.18,Isa Energia Brasil SA (Preference),https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,LR.FP,LR.PA,0.18,Legrand S.A.,https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,5802.JP,5802.T,0.18,"Sumitomo Electric Industries, Ltd.",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,AMSC,AMSC,0.16,American Superconductor Corporation,https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,LAND.SE,LAND.SE,0.16,Landis+Gyr Group AG,https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,RENE.PL,RENE.LS,0.16,"REN - Redes Energeticas Nacionais, SGPS, S.A.",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,6723.JP,6723.T,0.16,Renesas Electronics Corporation,https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,S92.GR,S92.DE,0.16,SMA Solar Technology AG,https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,103590.KS,103590.KS,0.15,"Iljin Electric Co., Ltd.",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,SSE.LN,SSE.L,0.15,SSE Plc,https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,WLDN,WLDN,0.15,"Willdan Group, Inc.",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,FTS.CN,FTS.TO,0.12,Fortis Inc.,https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,3393.HK,3393.HK,0.12,Wasion Holdings Limited,https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,1514.TT,1514.TW,0.11,"Allis Electric Co., Ltd.",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,006400.KS,006400.KS,0.11,"Samsung SDI Co., Ltd.",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,1609.TT,1609.TW,0.11,"Ta Ya Electric Wire & Cable Co., Ltd.",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,FLNC,FLNC,0.1,"Fluence Energy, Inc. (Class A)",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,RSGN.SE,RSGN.SE,0.09,R&S Group Holding AG,https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,WEGE3.BZ,WEGE3.SA,0.09,WEG S.A.,https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,PLPC,PLPC,0.08,Preformed Line Products Company,https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,3750.HK,3750.HK,0.07,"Contemporary Amperex Technology Co., Ltd. (Class H)",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,5801.JP,5801.T,0.07,"Furukawa Electric Co., Ltd.",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,PFSE.GY,PFSE.DE,0.07,PFISTERER Holding SE,https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,WCC,WCC,0.07,"WESCO International, Inc.",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,EDP.PL,EDP.LS,0.06,"EDP - Energias de Portugal, S.A.",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,6504.JP,6504.T,0.06,"Fuji Electric Co., Ltd.",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,MTZ,MTZ,0.06,"MasTec, Inc.",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,6617.JP,6617.T,0.06,"Takaoka Toko Co., Ltd.",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,2395.TT,2395.TW,0.05,"Advantech Co., Ltd.",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,6644.JP,6644.T,0.05,"Osaki Electric Co., Ltd.",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,TRMB,TRMB,0.05,Trimble Inc.,https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,AEIS,AEIS,0.04,"Advanced Energy Industries, Inc.",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,ALFEN.NA,ALFEN.AS,0.04,Alfen Beheer BV,https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,GNRC,GNRC,0.04,Generac Holdings Inc.,https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,298040.KS,298040.KS,0.04,Hyosung Heavy Industries Corporation,https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,LFUS,LFUS,0.04,"Littelfuse, Inc.",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,229640.KS,229640.KS,0.04,LS Eco Energy Ltd.,https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,5333.JP,5333.T,0.04,NGK Corp.,https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,AES,AES,0.04,The AES Corporation,https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,VMI,VMI,0.04,"Valmont Industries, Inc.",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,VER.AV,VER.AV,0.04,Verbund AG,https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,ACA,ACA,0.03,"Arcosa, Inc.",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,ESE,ESE,0.03,ESCO Technologies Inc.,https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,STM,STM,0.03,STMicroelectronics N.V.,https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,6845.JP,6845.T,0.02,Azbil Corporation,https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,ENS,ENS,0.02,EnerSys,https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,AZZ,AZZ,0.01,AZZ Inc.,https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,BDC,BDC,0.01,Belden Inc.,https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,BKW.SW,BKW.SW,0.01,BKW AG,https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,1513.TT,1513.TW,0.01,Chung-Hsin Electric and Machinery Manufacturing Corp.,https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,DGII,DGII,0.01,Digi International Inc.,https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,6674.JP,6674.T,0.01,GS Yuasa Corporation,https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,PRIM,PRIM,0.01,Primoris Services Corporation,https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,SJ.CT,SJ.CT,0.01,Stella-Jones Inc.,https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
GRID,2371.TT,2371.TW,0.01,"Tatung Co., Ltd.",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=GRID,FIRSTTRUST
SKYY,NTNX,NTNX,4.2,"Nutanix, Inc. (Class A)",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,ANET,ANET,3.92,"Arista Networks, Inc.",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,P,P,3.73,"Everpure, Inc. (Class A)",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,MSFT,MSFT,3.6,Microsoft Corporation,https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,MDB,MDB,3.59,"MongoDB, Inc.",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,AMZN,AMZN,3.06,"Amazon.com, Inc.",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,TEAM,TEAM,2.88,Atlassian Corporation (Class A),https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,GOOGL,GOOGL,2.85,Alphabet Inc. (Class A),https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,NET,NET,2.68,"Cloudflare, Inc. (Class A)",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,IBM,IBM,2.51,International Business Machines Corporation,https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,GTLB,GTLB,2.39,GitLab Inc. (Class A),https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,WK,WK,2.33,Workiva Inc.,https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,DOCN,DOCN,2.27,"DigitalOcean Holdings, Inc.",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,TTAN,TTAN,2.16,"ServiceTitan, Inc. (Class A)",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,CRM,CRM,2.15,"Salesforce, Inc.",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,ORCL,ORCL,2.11,Oracle Corporation,https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,RNG,RNG,2.08,"RingCentral, Inc. (Class A)",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,CRWV,CRWV,2.06,"CoreWeave, Inc. (Class A)",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,SHOP,SHOP,1.98,Shopify Inc. (Class A),https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,TWLO,TWLO,1.97,Twilio Inc. (Class A),https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,CSCO,CSCO,1.95,"Cisco Systems, Inc.",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,HPE,HPE,1.94,Hewlett Packard Enterprise Company,https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,NOW,NOW,1.9,"ServiceNow, Inc.",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,HUBS,HUBS,1.89,"HubSpot, Inc.",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,RBRK,RBRK,1.89,"Rubrik, Inc. (Class A)",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,FSLY,FSLY,1.88,"Fastly, Inc. (Class A)",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,ADBE,ADBE,1.8,Adobe Incorporated,https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,DELL,DELL,1.73,Dell Technologies Inc. (Class C),https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,NTSK,NTSK,1.71,"Netskope, Inc. (Class A)",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,NTAP,NTAP,1.7,"NetApp, Inc.",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,WIX,WIX,1.67,Wix.com Ltd.,https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,AKAM,AKAM,1.55,"Akamai Technologies, Inc.",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,LUMN,LUMN,1.51,"Lumen Technologies, Inc.",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,FIVN,FIVN,1.45,"Five9, Inc.",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,SAP,SAP,1.29,SAP SE (ADR),https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,APPN,APPN,0.98,Appian Corporation,https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,PAYC,PAYC,0.91,"Paycom Software, Inc.",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,QLYS,QLYS,0.91,"Qualys, Inc.",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,VEEV,VEEV,0.87,Veeva Systems Inc. (Class A),https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,APP,APP,0.81,Applovin Corp. (Class A),https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,ESTC,ESTC,0.8,Elastic N.V.,https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,BLKB,BLKB,0.79,"Blackbaud, Inc.",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,APPF,APPF,0.77,"AppFolio, Inc. (Class A)",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,PCTY,PCTY,0.74,Paylocity Holding Corporation,https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,QTWO,QTWO,0.73,"Q2 Holdings, Inc.",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,PANW,PANW,0.72,"Palo Alto Networks, Inc.",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,WDAY,WDAY,0.72,"Workday, Inc. (Class A)",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,ZS,ZS,0.72,"Zscaler, Inc.",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,BOX,BOX,0.71,"Box, Inc. (Class A)",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,DBX,DBX,0.7,"Dropbox, Inc. (Class A)",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,TOST,TOST,0.7,"Toast, Inc. (Class A)",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,KVYO,KVYO,0.69,"Klaviyo, Inc. (Class A)",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,SNOW,SNOW,0.69,Snowflake Inc. (Class A),https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,CRWD,CRWD,0.67,"CrowdStrike Holdings, Inc. (Class A)",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,DOCU,DOCU,0.67,"DocuSign, Inc.",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,BL,BL,0.6,"BlackLine, Inc.",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,ASAN,ASAN,0.59,"Asana, Inc. (Class A)",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,INTU,INTU,0.58,Intuit Inc.,https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,FIG,FIG,0.57,"Figma, Inc. (Class A)",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,OTEX,OTEX,0.56,Open Text Corporation,https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,DDOG,DDOG,0.51,"Datadog, Inc. (Class A)",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,ZM,ZM,0.51,"Zoom Communications, Inc. (Class A)",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
SKYY,TTD,TTD,0.34,"The Trade Desk, Inc. (Class A)",https://www.ftportfolios.com/Retail/Etf/EtfHoldings.aspx?Print=Y&Ticker=SKYY,FIRSTTRUST
