engine,variant,timing,cost,policy,period,n,cagr,mdd,sharpe,sortino,calmar,daily_pf
LEGACY_GROSS100,EARLY0,LAG1_GROSS,ALL10,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2016_2020,1259,0.5302545978350566,-0.2642788100369575,1.6254400656279837,2.5446422536518267,2.00642116468174,1.3821988038907398
LEGACY_GROSS100,EARLY0,LAG1_GROSS,ALL10,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2021_2025,1255,0.45263129594127016,-0.2760337328429373,1.4488247804735936,2.142633174893892,1.6397680503738163,1.3144544097913602
LEGACY_GROSS100,EARLY0,LAG1_GROSS,ALL10,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2022_2025,1003,0.4453031102077154,-0.20395805801593592,1.5000640695289273,2.2315843790096452,2.183307266893679,1.3427779026037965
LEGACY_GROSS100,EARLY0,LAG1_GROSS,ALL10,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2022_2026_AVAILABLE,1057,0.40060009136352637,-0.20395805801593592,1.3499461030296944,1.9828126600132685,1.9641297591303117,1.3017527764265362
LEGACY_GROSS100,EARLY0,LAG1_GROSS,ALL10,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2016,252,0.2562118427774065,-0.1461015160420316,1.2648935412833544,1.8484164754668027,1.753656291312525,1.2698587347382635
LEGACY_GROSS100,EARLY0,LAG1_GROSS,ALL10,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2017,251,0.3274477511908487,-0.1521419228357439,1.5412536826723346,2.133341177162852,2.152251957170077,1.2897733346627043
LEGACY_GROSS100,EARLY0,LAG1_GROSS,ALL10,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2018,251,0.297207666816234,-0.2642788100369572,0.9387469306346449,1.4048248721279744,1.1245989293453833,1.2064271890596399
LEGACY_GROSS100,EARLY0,LAG1_GROSS,ALL10,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2019,252,0.44965267053878955,-0.12502020484397602,1.752388644108755,2.797318163088321,3.5966400079087344,1.3777300461672153
LEGACY_GROSS100,EARLY0,LAG1_GROSS,ALL10,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2020,253,1.6667218353038251,-0.25091846738575085,2.5915754441329026,4.387514464111646,6.642483722577029,1.6846693515395936
LEGACY_GROSS100,EARLY0,LAG1_GROSS,ALL10,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2021,252,0.48216875194271114,-0.2760337328429373,1.3174335295582156,1.9241119127980546,1.7467747400896987,1.2429660045301256
LEGACY_GROSS100,EARLY0,LAG1_GROSS,ALL10,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2022,251,-0.10244662522247416,-0.15236189336488204,-0.46307546488412765,-0.5826825777658217,-0.6723900770721659,0.8784772231464238
LEGACY_GROSS100,EARLY0,LAG1_GROSS,ALL10,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2023,250,0.573886548394009,-0.14155895766785087,2.0579269287084188,3.0952151335828506,4.054046157506733,1.45939441467177
LEGACY_GROSS100,EARLY0,LAG1_GROSS,ALL10,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2024,252,0.6590205889481262,-0.19448771329894765,1.6811063077067514,2.501583380557754,3.388494716553861,1.3435288357861088
LEGACY_GROSS100,EARLY0,LAG1_GROSS,ALL10,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2025,250,0.8633683620088328,-0.13876911416765347,2.257647636267544,3.6439142730048864,6.221617592555624,1.5106887438066643
LEGACY_GROSS100,EARLY0,LAG1_GROSS,ALL10,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2026,54,-0.21859737205147722,-0.20143727262589195,-0.40498163175206076,-0.5440534350531149,-1.0851883030478422,0.9324163453443105
LEGACY_GROSS100,EARLY0,LAG1_GROSS,ALL20,SELECTIVE_FILL_NO_ZERO_OVERRIDE,FULL,2568,0.4441170750059271,-0.27793069563176054,1.4147255096327664,2.1305971824965546,1.5979417962323685,1.3141676767680825
LEGACY_GROSS100,EARLY0,LAG1_GROSS,ALL20,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2016_2020,1259,0.502451862692644,-0.2666720874968608,1.5615994147031933,2.4352948520638167,1.8841561837571723,1.364223561061349
LEGACY_GROSS100,EARLY0,LAG1_GROSS,ALL20,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2021_2025,1255,0.42709638372281966,-0.27793069563176065,1.3874227725446122,2.0454425359169894,1.5367010209217533,1.2990616687678715
LEGACY_GROSS100,EARLY0,LAG1_GROSS,ALL20,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2022_2025,1003,0.42289992098207985,-0.207109359446621,1.4425742351978807,2.1394628349832163,2.0419160298309706,1.3273890109998583
LEGACY_GROSS100,EARLY0,LAG1_GROSS,ALL20,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2022_2026_AVAILABLE,1057,0.3776266635212926,-0.207109359446621,1.2908012811475633,1.890141713683131,1.8233201267691603,1.2865372919327687
LEGACY_GROSS100,EARLY0,LAG1_GROSS,ALL20,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2016,252,0.23000379763693468,-0.1525664847027759,1.1566554225795849,1.678536785466813,1.5075643781464791,1.243577225746144
LEGACY_GROSS100,EARLY0,LAG1_GROSS,ALL20,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2017,251,0.29862863493738123,-0.15455886332926771,1.4297012893122807,1.968444858139995,1.932135294636526,1.2666052506168632
LEGACY_GROSS100,EARLY0,LAG1_GROSS,ALL20,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2018,251,0.275477658069325,-0.2666720874968612,0.8890599928663976,1.3266690125249325,1.0330202184080006,1.1942239952554095
LEGACY_GROSS100,EARLY0,LAG1_GROSS,ALL20,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2019,252,0.4310103565772805,-0.12614933235416548,1.6949940122406801,2.6965091726929016,3.416667758234461,1.3623151968844092
LEGACY_GROSS100,EARLY0,LAG1_GROSS,ALL20,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2020,253,1.617013102550989,-0.25401538905132115,2.5453032472803128,4.2940402186851045,6.365807633112687,1.6680705749223812
LEGACY_GROSS100,EARLY0,LAG1_GROSS,ALL20,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2021,252,0.4439219922737745,-0.27793069563176065,1.2422473229044517,1.8084777826135765,1.597239884801861,1.2275167483336504
LEGACY_GROSS100,EARLY0,LAG1_GROSS,ALL20,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2022,251,-0.11401593107550478,-0.15400448799213518,-0.5305152012221268,-0.6656179633421844,-0.7403416131699191,0.8621487954054882
LEGACY_GROSS100,EARLY0,LAG1_GROSS,ALL20,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2023,250,0.5511536789303126,-0.14407208638936952,1.9970635999882285,2.9965189561289263,3.825541038121455,1.4430049234302542
LEGACY_GROSS100,EARLY0,LAG1_GROSS,ALL20,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2024,252,0.6265097043825738,-0.2009229064829542,1.6217441384778,2.4060743929580704,3.1181596730272534,1.3292123049082663
LEGACY_GROSS100,EARLY0,LAG1_GROSS,ALL20,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2025,250,0.8353477237871743,-0.13977673047409278,2.2074541275207697,3.549729056240253,5.976300353813209,1.4964045519018323
LEGACY_GROSS100,EARLY0,LAG1_GROSS,ALL20,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2026,54,-0.24438730517614649,-0.20476964610055026,-0.48732399662013726,-0.6526538975097137,-1.1934742762418133,0.9193207054671598
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,BASE,NATIVE_NO_FILL,FULL,2568,0.4935718722561666,-0.2977818477533677,1.5268684738732752,2.333274695844751,1.6574948271022831,1.3458080346423662
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,BASE,NATIVE_NO_FILL,2016_2020,1259,0.5745483262426185,-0.25450396434608225,1.7196246367324166,2.7521543873808847,2.2575221086196136,1.4126934420394923
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,BASE,NATIVE_NO_FILL,2021_2025,1255,0.4487049272019519,-0.29778184775336736,1.43849734192791,2.125105145412039,1.5068243097664702,1.3132048035295527
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,BASE,NATIVE_NO_FILL,2022_2025,1003,0.45162657546003304,-0.21087467364376422,1.53272479717782,2.282217622098815,2.1416823919925867,1.3511291854193122
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,BASE,NATIVE_NO_FILL,2022_2026_AVAILABLE,1057,0.41547598610676895,-0.21087467364376422,1.3980287170246315,2.0638873391860906,1.9702507604523565,1.314189069938817
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,BASE,NATIVE_NO_FILL,2016,252,0.18263138112212096,-0.18948469980904803,0.9834234523732988,1.425944583555532,0.9638318096720555,1.1981137684291923
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,BASE,NATIVE_NO_FILL,2017,251,0.2851709386433534,-0.1130663251761469,1.444618576629103,2.0617938858654403,2.5221562494322107,1.2678681528168139
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,BASE,NATIVE_NO_FILL,2018,251,0.3893469680691044,-0.2126789887934457,1.1629089956464373,1.7461696758250693,1.83067904487377,1.2707928177947423
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,BASE,NATIVE_NO_FILL,2019,252,0.5630120239124063,-0.12967769017835884,2.0342478864929516,3.339078532089207,4.341625943044166,1.4419023657771504
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,BASE,NATIVE_NO_FILL,2020,253,1.921230902165938,-0.25450396434608225,2.734892693931456,4.752244330566814,7.548923283385046,1.737302121384436
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,BASE,NATIVE_NO_FILL,2021,252,0.4371344663030048,-0.29778184775336736,1.1986550039812003,1.7436271070302134,1.46796881542979,1.221767129491953
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,BASE,NATIVE_NO_FILL,2022,251,-0.020476900360278383,-0.12761821214269387,-0.03630637338028799,-0.049277633855661925,-0.16045437415611596,0.9900899906883868
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,BASE,NATIVE_NO_FILL,2023,250,0.6613907243870161,-0.09651406420828479,2.3410474466292426,3.665379395394792,6.852791143057492,1.5422828530454746
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,BASE,NATIVE_NO_FILL,2024,252,0.48773970138619105,-0.21005000698726195,1.3183547163858893,1.917274205146829,2.3220170681344894,1.2663293981414578
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,BASE,NATIVE_NO_FILL,2025,250,0.8365561459605997,-0.13330067866040696,2.2661319823294237,3.520271186780813,6.275708078664675,1.4905194708435203
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,BASE,NATIVE_NO_FILL,2026,54,-0.11392245113316357,-0.17845343503906863,-0.08483591785648108,-0.11859143561157535,-0.638387549716948,0.9854317029508928
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,ALL5,NATIVE_NO_FILL,FULL,2568,0.4861605857631146,-0.2983887833544616,1.5098223571418994,2.3054435998416096,1.6292857268216927,1.341321096118335
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,ALL5,NATIVE_NO_FILL,2016_2020,1259,0.5671856555073795,-0.25614114808632726,1.70342057802622,2.7240633670938417,2.214348064514105,1.408062742267525
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,ALL5,NATIVE_NO_FILL,2021_2025,1255,0.44147389167075723,-0.29838878335446184,1.4211420543088988,2.097906805528747,1.4795257606795555,1.3088587256824482
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,ALL5,NATIVE_NO_FILL,2022_2025,1003,0.4453447166233775,-0.21176613845246528,1.5164906889846577,2.2565038669299624,2.103002490756298,1.3467847290491306
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,ALL5,NATIVE_NO_FILL,2022_2026_AVAILABLE,1057,0.40887139408691,-0.21176613845246528,1.3811000410590886,2.0374358954504417,1.930768521704373,1.3098181283052952
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,ALL5,NATIVE_NO_FILL,2016,252,0.17602706591458483,-0.19109128103205153,0.9538627011465515,1.381385858187578,0.9211674387438954,1.191508489590521
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,ALL5,NATIVE_NO_FILL,2017,251,0.27645949124821234,-0.11389407182858391,1.4082920439858644,2.0070039253570346,2.427338726323678,1.2605631902677306
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,ALL5,NATIVE_NO_FILL,2018,251,0.38382217646008576,-0.21307218519645987,1.1511962423975939,1.7273893750379765,1.801371568542316,1.2676857814731228
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,ALL5,NATIVE_NO_FILL,2019,252,0.5581839858931366,-0.1302563508293697,2.020373561927131,3.314113023793499,4.285272712916194,1.4381886441071077
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,ALL5,NATIVE_NO_FILL,2020,253,1.9096746347912639,-0.2561411480863274,2.7252847570369347,4.732089542653014,7.455555849026043,1.7337537655660087
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,ALL5,NATIVE_NO_FILL,2021,252,0.4261698632489317,-0.29838878335446184,1.1773106956771227,1.7110750664597523,1.4282368742483065,1.2174043245201331
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,ALL5,NATIVE_NO_FILL,2022,251,-0.024762331785650682,-0.12795919454660432,-0.062009892639889055,-0.08407363755724462,-0.19351740899425507,0.9831493372828586
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,ALL5,NATIVE_NO_FILL,2023,250,0.6559443111790328,-0.09732150766722769,2.3268632245615963,3.640992285607234,6.739972765546431,1.538192722985247
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,ALL5,NATIVE_NO_FILL,2024,252,0.47923168157042295,-0.21156286721644324,1.3018891119410445,1.8922250655624366,2.2651975172946406,1.2626128654091053
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,ALL5,NATIVE_NO_FILL,2025,250,0.8293478238412115,-0.13382460151473685,2.2526044168165233,3.4968341120173134,6.197274749589919,1.4870268035450527
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,ALL5,NATIVE_NO_FILL,2026,54,-0.12360983673301629,-0.17975640285417005,-0.11117770091171748,-0.15526028529678357,-0.6876519265536067,0.9809487976571127
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,ALL10,NATIVE_NO_FILL,FULL,2568,0.4735003323084592,-0.2993432218533505,1.480643240201896,2.257392484875643,1.5817974075939794,1.3335928460637494
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,ALL10,NATIVE_NO_FILL,2016_2020,1259,0.5540434765332476,-0.25857647226197056,1.6745886196293536,2.6733155865969818,2.1426677829061407,1.3996718853998782
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,ALL10,NATIVE_NO_FILL,2021_2025,1255,0.42951367124889006,-0.2993432218533506,1.3923050057979667,2.0525170656593117,1.434853505583335,1.301663746420548
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,ALL10,NATIVE_NO_FILL,2022_2025,1003,0.4350772734837547,-0.21470849332848685,1.4898709792084182,2.21403753582592,2.026362659152571,1.339656554581817
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,ALL10,NATIVE_NO_FILL,2022_2026_AVAILABLE,1057,0.3981668589768135,-0.21470849332848685,1.3535182967644739,1.9940999313483958,1.8544532300715741,1.3026856207368815
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,ALL10,NATIVE_NO_FILL,2016,252,0.1657386387623072,-0.19370559365140672,0.9076375988300702,1.3113678238877984,0.8556213356469771,1.181149713850202
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,ALL10,NATIVE_NO_FILL,2017,251,0.26336731932285984,-0.11472124800530559,1.3531359032013883,1.9236276708991389,2.2957152567820716,1.249441045234481
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,ALL10,NATIVE_NO_FILL,2018,251,0.37312597487669374,-0.2142540672905856,1.128262110312268,1.6908001871495646,1.7415117462887437,1.261547853357292
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,ALL10,NATIVE_NO_FILL,2019,252,0.5487584605475497,-0.13118282456460495,1.9936072581770836,3.265382661020188,4.183157836163964,1.4309852507117908
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,ALL10,NATIVE_NO_FILL,2020,253,1.8830733076725825,-0.25857647226197056,2.7040143491827453,4.686244980393592,7.282461900728508,1.7256435052274848
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,ALL10,NATIVE_NO_FILL,2021,252,0.4075826013511359,-0.2993432218533506,1.1407742216227352,1.655382078859847,1.3615895453641245,1.2100108185346055
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,ALL10,NATIVE_NO_FILL,2022,251,-0.030632855137117998,-0.12851490781976116,-0.09744576887763777,-0.13191646098818108,-0.2383603245475598,0.9736888351723834
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,ALL10,NATIVE_NO_FILL,2023,250,0.6451690989565999,-0.09839903035921338,2.299430877256653,3.5937972143951065,6.556661143929564,1.5304603001500627
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,ALL10,NATIVE_NO_FILL,2024,252,0.46481312449634093,-0.2147084933284874,1.273615472281237,1.848853314785989,2.1648567194089186,1.2561655832776253
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,ALL10,NATIVE_NO_FILL,2025,250,0.8181527940396978,-0.1346098089814044,2.231541211265115,3.459804965102696,6.077958212931726,1.481486160781054
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,ALL10,NATIVE_NO_FILL,2026,54,-0.1382733508986419,-0.1814704183647201,-0.15147047300234004,-0.21118832768770873,-0.7619608316587415,0.9741425862723077
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,ALL20,NATIVE_NO_FILL,FULL,2568,0.44848876732201126,-0.3012493656138726,1.4220936440543976,2.16139507418191,1.4887625287047517,1.3182034056808394
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,ALL20,NATIVE_NO_FILL,2016_2020,1259,0.5280748724934072,-0.26342580120777825,1.6167073721916994,2.5719094498718587,2.0046436988033904,1.3829940662666302
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,ALL20,NATIVE_NO_FILL,2021_2025,1255,0.4058771046108103,-0.30124936561387283,1.334447735938128,1.9618217085349274,1.3473127280574735,1.2873008579220206
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,ALL20,NATIVE_NO_FILL,2022_2025,1003,0.41475007907486283,-0.22096648755020198,1.4364708990952813,2.129152959530509,1.8769818159897873,1.3254288358785158
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,ALL20,NATIVE_NO_FILL,2022_2026_AVAILABLE,1057,0.37698986173302895,-0.22096648755020198,1.2982138632295905,1.9075236152143504,1.7060951907803648,1.2884735236442844
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,ALL20,NATIVE_NO_FILL,2016,252,0.14542062441699533,-0.19891181565903926,0.8148542945844506,1.1717369430640971,0.7310808758905766,1.1607641435962341
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,ALL20,NATIVE_NO_FILL,2017,251,0.2375701448918126,-0.11637389000750753,1.2423278697487619,1.7575737410992922,2.041438546709115,1.2272606459761004
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,ALL20,NATIVE_NO_FILL,2018,251,0.35196972236323854,-0.21661353234518066,1.0822024403375168,1.617620795735378,1.62487411821697,1.2493195115467355
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,ALL20,NATIVE_NO_FILL,2019,252,0.5300691747239725,-0.13303412483556698,1.9399464498968277,3.1677700668744952,3.9844601930455763,1.4166752384393015
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,ALL20,NATIVE_NO_FILL,2020,253,1.8305673098486044,-0.26342580120777825,2.6613046627866055,4.594622238207812,6.949081302801985,1.709573059087588
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,ALL20,NATIVE_NO_FILL,2021,252,0.3711093663139555,-0.30124936561387283,1.067458308516885,1.5441771992477205,1.2319009056092949,1.1952569600484277
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,ALL20,NATIVE_NO_FILL,2022,251,-0.04227327121790858,-0.12962594104261904,-0.16824652186296465,-0.22705631790529515,-0.32611737186162276,0.9551361869099337
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,ALL20,NATIVE_NO_FILL,2023,250,0.6238175570856321,-0.10055082663218895,2.2441943376313955,3.4991595643636604,6.204002274069141,1.5148664020827514
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,ALL20,NATIVE_NO_FILL,2024,252,0.4363798703163728,-0.22096648755020254,1.2169734332565771,1.762256257880067,1.9748690181683293,1.243292592575926
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,ALL20,NATIVE_NO_FILL,2025,250,0.7959564124417922,-0.13617841260964358,2.189229278142644,3.3857235654389735,5.844952934819464,1.470360022674675
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,ALL20,NATIVE_NO_FILL,2026,54,-0.16688636833091697,-0.1848896076582116,-0.2319722187942082,-0.322376248324289,-0.9026270889136421,0.9606934983499726
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,BASE,SELECTIVE_FILL_NO_ZERO_OVERRIDE,FULL,2568,0.5209512640615883,-0.31518136604765445,1.5708671092978619,2.413432470419004,1.6528618763040137,1.3575080856386212
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,BASE,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2016_2020,1259,0.6191678958235407,-0.21610571745211127,1.7909687042005216,2.888430870205949,2.865115755027386,1.4317796505268854
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,BASE,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2021_2025,1255,0.4620031576637349,-0.3151813660476541,1.455109179427217,2.15671166072852,1.4658327154844615,1.3185213446890955
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,BASE,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2022_2025,1003,0.46849520872543593,-0.2100500069872615,1.5554117088665846,2.3323877445638193,2.230398443899351,1.3595111139712623
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,BASE,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2022_2026_AVAILABLE,1057,0.4310795939552001,-0.2100500069872615,1.4214616372285696,2.111961864162728,2.052271266914754,1.3219610255182326
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,BASE,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2016,252,0.19986876371125084,-0.18488705765830082,1.0234088114978137,1.4736344249512965,1.081031664642738,1.210014158786221
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,BASE,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2017,251,0.31094415584871715,-0.11679228627475624,1.5248217550949261,2.1898417777053485,2.662368943760675,1.2837904354034413
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,BASE,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2018,251,0.4322323124618619,-0.21563917565740431,1.2408458210242372,1.8833360951026756,2.004423876803206,1.2887534365265076
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,BASE,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2019,252,0.6017559037742004,-0.12967769017835884,2.11280904386592,3.492614957307684,4.640396531944274,1.4624868493653058
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,BASE,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2020,253,2.072221521583589,-0.21610571745211105,2.823546129892539,4.967066583651285,9.58892502250799,1.7683429958381158
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,BASE,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2021,252,0.43644696680528905,-0.3151813660476541,1.1919536702194482,1.7249845306595175,1.384748636248058,1.219914649994476
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,BASE,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2022,251,-0.027935032609908816,-0.12761821214269375,-0.07221768061967636,-0.09609362435853687,-0.21889534527151827,0.9800818217612243
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,BASE,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2023,250,0.6535633522053315,-0.09944042049625146,2.3007344593684875,3.595833840982163,6.57241138908869,1.5286550295102022
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,BASE,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2024,252,0.48773970138619105,-0.21005000698726195,1.3183547163858893,1.917274205146829,2.3220170681344894,1.2663293981414578
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,BASE,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2025,250,0.9476841333598864,-0.13181796123214884,2.395943818654152,3.8562686351287145,7.189339938969997,1.5373005917822622
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,BASE,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2026,54,-0.11392245113316357,-0.17845343503906863,-0.08483591785648108,-0.11859143561157535,-0.638387549716948,0.9854317029508928
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,ALL5,SELECTIVE_FILL_NO_ZERO_OVERRIDE,FULL,2568,0.5134057425858227,-0.31577586119382883,1.5540822241606973,2.3857431615138687,1.625854935981586,1.353044695702993
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,ALL5,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2016_2020,1259,0.611599713817278,-0.21782224318626375,1.775074735326157,2.860406383974161,2.8077927436193373,1.4271768399845888
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,ALL5,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2021_2025,1255,0.45470610531198186,-0.31577586119382905,1.437980162034219,2.129722944022911,1.439964738257415,1.3141989488647945
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,ALL5,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2022_2025,1003,0.46214147517311877,-0.21156286721644357,1.5394461324336608,2.3068689505732545,2.184416770549417,1.35518172773202
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,ALL5,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2022_2026_AVAILABLE,1057,0.4244032344381914,-0.21156286721644357,1.4047800950260765,2.0856816348598683,2.006038394270755,1.3176031493840206
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,ALL5,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2016,252,0.1931671532973509,-0.18664296971146266,0.9950810591111787,1.4309717069080465,1.0349554210157188,1.2035809085719995
LEGACY_GROSS100,CORE_DDV50,SAME_DAY_GROSS,ALL5,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2017,251,0.3020614198845615,-0.11761786123755424,1.4893164698310253,2.1355487883211794,2.5681594334935602,1.276526985788017
