engine,variant,cost_bps,period,n,cagr,mdd,sharpe,sortino,calmar,daily_pf
CAUSAL_OPEN_REPLICATION,EARLY0,5,2021_2025,1255,0.46533800460927965,-0.2876699212231816,1.3186468410185863,1.8775245177124966,1.6176109154222582,1.2895268063999406
CAUSAL_OPEN_REPLICATION,EARLY0,5,2022_2025,1003,0.4934064410908392,-0.19924691692171947,1.4461742758115905,2.108755061307814,2.4763567171515617,1.3332573976596545
CAUSAL_OPEN_REPLICATION,EARLY0,5,2022_2026_AVAILABLE,1056,0.4681130250023975,-0.19924691692171947,1.3623005233232983,1.9737304903148896,2.3494116357459656,1.308849102688656
CAUSAL_OPEN_REPLICATION,EARLY0,5,2016,252,0.2667995974759172,-0.14754980070152013,1.2014482867740184,1.7622378220008412,1.8082003242798586,1.2432455956123254
CAUSAL_OPEN_REPLICATION,EARLY0,5,2017,251,0.3099696358645103,-0.1427698511688722,1.2745209293152087,1.6651308212287053,2.171114092553543,1.2522732320321737
CAUSAL_OPEN_REPLICATION,EARLY0,5,2018,251,0.23151363883633347,-0.25770785933560325,0.7469421137778758,1.0879706668832514,0.898356920247597,1.1561840193802655
CAUSAL_OPEN_REPLICATION,EARLY0,5,2019,252,0.4916190989360274,-0.13051730678896634,1.6235987204257682,2.4910917476264607,3.7666966246164364,1.3270509308754859
CAUSAL_OPEN_REPLICATION,EARLY0,5,2020,253,1.734932785470948,-0.23461633665825765,2.3216753414514484,3.697191477739255,7.3947654719289755,1.5600095710702115
CAUSAL_OPEN_REPLICATION,EARLY0,5,2021,252,0.358752897425646,-0.2876699212231816,0.9612465737554355,1.3017172455607644,1.2470990915568,1.180625482032485
CAUSAL_OPEN_REPLICATION,EARLY0,5,2022,251,-0.0767729411936835,-0.16155092930091952,-0.2918830329711223,-0.3675470956898576,-0.4752243860552433,0.9229844728549418
CAUSAL_OPEN_REPLICATION,EARLY0,5,2023,250,0.535844634789467,-0.1598078527380279,1.6736599287207004,2.6179530910050595,3.3530557204086464,1.3697334064215088
CAUSAL_OPEN_REPLICATION,EARLY0,5,2024,252,0.8479861100678743,-0.15491388141558282,1.811377071451613,2.6839869992888907,5.473919459761048,1.3780201469085804
CAUSAL_OPEN_REPLICATION,EARLY0,5,2025,250,0.8986848309612181,-0.14441335721463555,2.001950876969428,2.905675227887387,6.223003524705407,1.4546561576327788
CAUSAL_OPEN_REPLICATION,EARLY0,5,2026,53,0.06259395521453093,-0.17849871604393364,0.35945449016738246,0.4976549830645836,0.3506689381402876,1.0643862047312265
CAUSAL_OPEN_REPLICATION,EARLY0,10,FULL,2567,0.46927784841028886,-0.28893447887244217,1.320062418388314,1.9210154222813092,1.6241670092182527,1.290175485669108
CAUSAL_OPEN_REPLICATION,EARLY0,10,2016_2020,1259,0.5115151120698822,-0.25897768629608087,1.4160627259850058,2.1248727550861597,1.975131986796281,1.3164980526127437
CAUSAL_OPEN_REPLICATION,EARLY0,10,2021_2025,1255,0.448971941893362,-0.2889344788724424,1.2850450492831293,1.8265869811958404,1.553888423581224,1.281109025050639
CAUSAL_OPEN_REPLICATION,EARLY0,10,2022_2025,1003,0.4786108644848306,-0.20099151507412694,1.4144228448325875,2.0588682609035724,2.3812491005320093,1.3247736483390882
CAUSAL_OPEN_REPLICATION,EARLY0,10,2022_2026_AVAILABLE,1056,0.4528611040664454,-0.20099151507412694,1.3298800929157497,1.9232874210698179,2.253135431609774,1.3004086779141226
CAUSAL_OPEN_REPLICATION,EARLY0,10,2016,252,0.2506610961465181,-0.15128727293159727,1.1424438218389215,1.6694998066200484,1.656855142466951,1.229868705847206
CAUSAL_OPEN_REPLICATION,EARLY0,10,2017,251,0.2914096122871206,-0.14426059877667996,1.2133985857931862,1.5818893035569674,2.0200222011987625,1.238922379681828
CAUSAL_OPEN_REPLICATION,EARLY0,10,2018,251,0.21900608192480875,-0.2589776862960811,0.7194397142734648,1.0463622022745753,0.845656183963378,1.1499314352672252
CAUSAL_OPEN_REPLICATION,EARLY0,10,2019,252,0.4782531523093936,-0.13131770831712974,1.590060743001559,2.4354646709065615,3.641954755671043,1.3190494747067092
CAUSAL_OPEN_REPLICATION,EARLY0,10,2020,253,1.700611076345477,-0.23663739479637513,2.2958901460218413,3.6500781375078826,7.1865694676398935,1.552086101994957
CAUSAL_OPEN_REPLICATION,EARLY0,10,2021,252,0.3367764613345039,-0.2889344788724424,0.9211571569868477,1.2454259836046466,1.1655807318280715,1.1724076031661455
CAUSAL_OPEN_REPLICATION,EARLY0,10,2022,251,-0.08387625029176693,-0.16251018769107484,-0.33003366332835377,-0.41477868092274084,-0.5161291823206322,0.913443955151054
CAUSAL_OPEN_REPLICATION,EARLY0,10,2023,250,0.5219724295837767,-0.1614044440036102,1.6413736665661514,2.5621798513703524,3.233940879422759,1.3615473135811165
CAUSAL_OPEN_REPLICATION,EARLY0,10,2024,252,0.8242600710994403,-0.15657730303853856,1.7777115984873648,2.629862827897099,5.264237249613146,1.3697244295879534
