sector_etf,provider_symbol,symbol,weight_pct,name,as_of,shares,market_value,source_url,provider,quality
CIBR,CRWD,CRWD,9.63,"CrowdStrike Holdings, Inc. Class A",2024-11-21T00:00:00.000Z,1943300.0,694826915.0,https://api-prod.etf.com/private/fund/CIBR/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
CIBR,CSCO,CSCO,8.51,"Cisco Systems, Inc.",2024-11-21T00:00:00.000Z,10661605.0,613681983.8,https://api-prod.etf.com/private/fund/CIBR/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
CIBR,PANW,PANW,8.19,"Palo Alto Networks, Inc.",2024-11-21T00:00:00.000Z,1485543.0,590800451.1,https://api-prod.etf.com/private/fund/CIBR/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
CIBR,AVGO,AVGO,7.52,Broadcom Inc.,2024-11-21T00:00:00.000Z,3309400.0,542543036.0,https://api-prod.etf.com/private/fund/CIBR/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
CIBR,INFY,INFY,7.05,Infosys Limited Sponsored ADR,2024-11-21T00:00:00.000Z,23145946.0,508284974.16,https://api-prod.etf.com/private/fund/CIBR/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
CIBR,NET,NET,4.74,Cloudflare Inc Class A,2024-11-21T00:00:00.000Z,3279991.0,341906261.84,https://api-prod.etf.com/private/fund/CIBR/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
CIBR,FTNT,FTNT,4.58,"Fortinet, Inc.",2024-11-21T00:00:00.000Z,3512177.0,330214881.54,https://api-prod.etf.com/private/fund/CIBR/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
CIBR,GEN,GEN,3.94,Gen Digital Inc.,2024-11-21T00:00:00.000Z,9544759.0,284529265.79,https://api-prod.etf.com/private/fund/CIBR/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
CIBR,LDOS,LDOS,3.88,"Leidos Holdings, Inc.",2024-11-21T00:00:00.000Z,1699639.0,279913546.91,https://api-prod.etf.com/private/fund/CIBR/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
CIBR,ZS,ZS,3.87,"Zscaler, Inc.",2024-11-21T00:00:00.000Z,1347230.0,279280779.0,https://api-prod.etf.com/private/fund/CIBR/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
CIBR,CHKP,CHKP,3.53,Check Point Software Technologies Ltd.,2024-11-21T00:00:00.000Z,1399578.0,254709200.22,https://api-prod.etf.com/private/fund/CIBR/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
CIBR,BAH,BAH,3.53,Booz Allen Hamilton Holding Corporation Class A,2024-11-21T00:00:00.000Z,1696808.0,254317583.04,https://api-prod.etf.com/private/fund/CIBR/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
CIBR,AKAM,AKAM,3.34,"Akamai Technologies, Inc.",2024-11-21T00:00:00.000Z,2645507.0,240952777.56,https://api-prod.etf.com/private/fund/CIBR/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
CIBR,FFIV,FFIV,3.21,"F5, Inc.",2024-11-21T00:00:00.000Z,948985.0,231827545.65,https://api-prod.etf.com/private/fund/CIBR/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
CIBR,OKTA,OKTA,2.77,"Okta, Inc. Class A",2024-11-21T00:00:00.000Z,2644434.0,199522545.3,https://api-prod.etf.com/private/fund/CIBR/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
CIBR,S,S,2.2,"SentinelOne, Inc. Class A",2024-11-21T00:00:00.000Z,5640799.0,158675675.87,https://api-prod.etf.com/private/fund/CIBR/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
CIBR,SAIC,SAIC,1.51,Science Applications International Corp.,2024-11-21T00:00:00.000Z,873474.0,108992085.72,https://api-prod.etf.com/private/fund/CIBR/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
CIBR,VRNS,VRNS,1.39,"Varonis Systems, Inc.",2024-11-21T00:00:00.000Z,2000471.0,100423644.2,https://api-prod.etf.com/private/fund/CIBR/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
CIBR,QLYS,QLYS,1.31,"Qualys, Inc.",2024-11-21T00:00:00.000Z,627900.0,94298022.0,https://api-prod.etf.com/private/fund/CIBR/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
CIBR,TENB,TENB,1.11,"Tenable Holdings, Inc.",2024-11-21T00:00:00.000Z,1916278.0,80196234.29999998,https://api-prod.etf.com/private/fund/CIBR/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
CIBR,RBRK,RBRK,0.69,"Rubrik, Inc. Class A",2024-11-21T00:00:00.000Z,1012540.0,49735964.8,https://api-prod.etf.com/private/fund/CIBR/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
CIBR,RPD,RPD,0.61,Rapid7 Inc.,2024-11-21T00:00:00.000Z,1033596.0,43865814.24,https://api-prod.etf.com/private/fund/CIBR/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
CIBR,NTCT,NTCT,0.35,"NetScout Systems, Inc.",2024-11-21T00:00:00.000Z,1175019.0,25333409.64,https://api-prod.etf.com/private/fund/CIBR/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
CIBR,ATEN,ATEN,0.28,"A10 Networks, Inc.",2024-11-21T00:00:00.000Z,1225600.0,20295936.0,https://api-prod.etf.com/private/fund/CIBR/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
CIBR,OSPN,OSPN,0.26,OneSpan Inc.,2024-11-21T00:00:00.000Z,1046927.0,18499200.09,https://api-prod.etf.com/private/fund/CIBR/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,CRM,CRM,9.4,"Salesforce, Inc.",2024-11-21T00:00:00.000Z,2638836.0,886068352.08,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,ORCL,ORCL,8.46,Oracle Corporation,2024-11-21T00:00:00.000Z,4143054.0,797247881.22,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,NOW,NOW,7.08,"ServiceNow, Inc.",2024-11-21T00:00:00.000Z,637015.0,666986555.75,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,MSFT,MSFT,6.86,Microsoft Corporation,2024-11-21T00:00:00.000Z,1565800.0,646471846.0,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,ADBE,ADBE,6.1,Adobe Inc.,2024-11-21T00:00:00.000Z,1139833.0,574977358.52,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,PANW,PANW,4.33,"Palo Alto Networks, Inc.",2024-11-21T00:00:00.000Z,1025375.0,407791637.5,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,PLTR,PLTR,4.27,Palantir Technologies Inc. Class A,2024-11-21T00:00:00.000Z,6555909.0,402270576.24,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,INTU,INTU,3.94,Intuit Inc.,2024-11-21T00:00:00.000Z,547732.0,371745708.4,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,SNPS,SNPS,2.95,"Synopsys, Inc.",2024-11-21T00:00:00.000Z,498654.0,278219012.76,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,CDNS,CDNS,2.9,"Cadence Design Systems, Inc.",2024-11-21T00:00:00.000Z,891386.0,273218722.86,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,CRWD,CRWD,2.85,"CrowdStrike Holdings, Inc. Class A",2024-11-21T00:00:00.000Z,751743.0,268785709.65,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,MSTR,MSTR,2.4,MicroStrategy Incorporated Class A,2024-11-21T00:00:00.000Z,568616.0,225899764.48,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,APP,APP,2.35,AppLovin Corp. Class A,2024-11-21T00:00:00.000Z,696319.0,221596558.56,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,ADSK,ADSK,2.35,"Autodesk, Inc.",2024-11-21T00:00:00.000Z,701459.0,221247183.19,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,FTNT,FTNT,2.06,"Fortinet, Inc.",2024-11-21T00:00:00.000Z,2066919.0,194331724.38,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,ROP,ROP,2.05,"Roper Technologies, Inc.",2024-11-21T00:00:00.000Z,348882.0,193371337.32,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,FICO,FICO,1.98,Fair Isaac Corporation,2024-11-21T00:00:00.000Z,79765.0,186477009.95,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,WDAY,WDAY,1.97,"Workday, Inc. Class A",2024-11-21T00:00:00.000Z,691380.0,185338236.6,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,DDOG,DDOG,1.55,Datadog Inc Class A,2024-11-21T00:00:00.000Z,1012716.0,145689323.76,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,TEAM,TEAM,1.4,Atlassian Corp Class A,2024-11-21T00:00:00.000Z,518452.0,131671254.44,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,EA,EA,1.4,Electronic Arts Inc.,2024-11-21T00:00:00.000Z,782721.0,131473646.37,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,HUBS,HUBS,1.28,"HubSpot, Inc.",2024-11-21T00:00:00.000Z,167242.0,120414240.0,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,ANSS,ANSS,1.05,"ANSYS, Inc.",2024-11-21T00:00:00.000Z,284555.0,99292621.7,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,TTWO,TTWO,1.05,"Take-Two Interactive Software, Inc.",2024-11-21T00:00:00.000Z,530647.0,99008117.26,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,TYL,TYL,0.88,"Tyler Technologies, Inc.",2024-11-21T00:00:00.000Z,138928.0,82969190.87999998,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,PTC,PTC,0.8,PTC Inc.,2024-11-21T00:00:00.000Z,391228.0,75409197.0,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,ZM,ZM,0.74,"Zoom Video Communications, Inc. Class A",2024-11-21T00:00:00.000Z,858587.0,69717264.4,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,ZS,ZS,0.67,"Zscaler, Inc.",2024-11-21T00:00:00.000Z,305163.0,63260289.9,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,NTNX,NTNX,0.6,"Nutanix, Inc. Class A",2024-11-21T00:00:00.000Z,798508.0,56646157.52,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,MANH,MANH,0.58,"Manhattan Associates, Inc.",2024-11-21T00:00:00.000Z,199613.0,54272778.57,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,GWRE,GWRE,0.57,"Guidewire Software, Inc.",2024-11-21T00:00:00.000Z,269249.0,53812105.14,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,DOCU,DOCU,0.57,"DocuSign, Inc.",2024-11-21T00:00:00.000Z,667103.0,53468305.45,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,GEN,GEN,0.56,Gen Digital Inc.,2024-11-21T00:00:00.000Z,1764896.0,52611549.76,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,DT,DT,0.54,"Dynatrace, Inc.",2024-11-21T00:00:00.000Z,969944.0,50892961.68,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,IOT,IOT,0.39,"Samsara, Inc. Class A",2024-11-21T00:00:00.000Z,665666.0,36531750.08,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,SNAP,SNAP,0.39,"Snap, Inc. Class A",2024-11-21T00:00:00.000Z,3427794.0,36437450.22,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,BILL,BILL,0.3,"BILL Holdings, Inc.",2024-11-21T00:00:00.000Z,317570.0,28574948.6,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,S,S,0.28,"SentinelOne, Inc. Class A",2024-11-21T00:00:00.000Z,935709.0,26321494.17,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,ESTC,ESTC,0.28,Elastic NV,2024-11-21T00:00:00.000Z,279027.0,26264811.51,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,PCOR,PCOR,0.28,Procore Technologies Inc,2024-11-21T00:00:00.000Z,346912.0,26098189.76,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,SMAR,SMAR,0.27,"Smartsheet, Inc. Class A",2024-11-21T00:00:00.000Z,449852.0,25133231.24,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,CFLT,CFLT,0.26,Confluent Inc Class A,2024-11-21T00:00:00.000Z,813329.0,24896000.69,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,GTLB,GTLB,0.26,"Gitlab, Inc. Class A",2024-11-21T00:00:00.000Z,376970.0,24427656.0,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,CVLT,CVLT,0.26,"Commvault Systems, Inc.",2024-11-21T00:00:00.000Z,142217.0,24275019.73,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,BSY,BSY,0.25,"Bentley Systems, Incorporated Class B",2024-11-21T00:00:00.000Z,501888.0,23980208.64,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,MARA,MARA,0.25,"MARA Holdings, Inc.",2024-11-21T00:00:00.000Z,961916.0,23259128.88,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,SPSC,SPSC,0.24,"SPS Commerce, Inc.",2024-11-21T00:00:00.000Z,121062.0,22556271.84,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,AZPN,AZPN,0.23,"Aspen Technology, Inc.",2024-11-21T00:00:00.000Z,86448.0,21481463.52,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,DBX,DBX,0.23,"Dropbox, Inc. Class A",2024-11-21T00:00:00.000Z,771771.0,21331750.44,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,U,U,0.23,"Unity Software, Inc.",2024-11-21T00:00:00.000Z,945664.0,21239613.44,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,QTWO,QTWO,0.22,"Q2 Holdings, Inc.",2024-11-21T00:00:00.000Z,196140.0,20584893.0,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,ALTR,ALTR,0.22,Altair Engineering Inc. Class A,2024-11-21T00:00:00.000Z,194192.0,20263935.2,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,PATH,PATH,0.21,"UiPath, Inc. Class A",2024-11-21T00:00:00.000Z,1457521.0,19938887.28,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,AUR,AUR,0.2,"Aurora Innovation, Inc. Class A",2024-11-21T00:00:00.000Z,3229789.0,19184946.66,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,CWAN,CWAN,0.2,"Clearwater Analytics Holdings, Inc. Class A",2024-11-21T00:00:00.000Z,603662.0,19166268.5,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,ACIW,ACIW,0.2,"ACI Worldwide, Inc.",2024-11-21T00:00:00.000Z,340479.0,18971489.88,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,VRNS,VRNS,0.2,"Varonis Systems, Inc.",2024-11-21T00:00:00.000Z,366304.0,18388460.8,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,QLYS,QLYS,0.19,"Qualys, Inc.",2024-11-21T00:00:00.000Z,119646.0,17968436.28,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,APPF,APPF,0.19,AppFolio Inc Class A,2024-11-21T00:00:00.000Z,75323.0,17831213.79,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,HCP,HCP,0.18,"HashiCorp, Inc. Class A",2024-11-21T00:00:00.000Z,498192.0,16863799.2,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,CCCS,CCCS,0.18,CCC Intelligent Solutions Holdings Inc,2024-11-21T00:00:00.000Z,1365101.0,16845346.34,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,TENB,TENB,0.17,"Tenable Holdings, Inc.",2024-11-21T00:00:00.000Z,387460.0,16215201.0,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,WK,WK,0.17,Workiva Inc. Class A,2024-11-21T00:00:00.000Z,167208.0,15863022.96,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,BOX,BOX,0.17,"Box, Inc. Class A",2024-11-21T00:00:00.000Z,473118.0,15854184.18,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,DLB,DLB,0.17,"Dolby Laboratories, Inc. Class A",2024-11-21T00:00:00.000Z,194197.0,15584309.25,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,IDCC,IDCC,0.16,"InterDigital, Inc.",2024-11-21T00:00:00.000Z,82655.0,15160580.1,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,ZETA,ZETA,0.15,Zeta Global Holdings Corp. Class A,2024-11-21T00:00:00.000Z,658272.0,14297667.84,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,PEGA,PEGA,0.14,Pegasystems Inc.,2024-11-21T00:00:00.000Z,144432.0,12926664.0,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,AI,AI,0.13,"C3.ai, Inc. Class A",2024-11-21T00:00:00.000Z,358936.0,12559170.64,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,NCNO,NCNO,0.13,nCino Inc,2024-11-21T00:00:00.000Z,301351.0,12189647.95,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,BLKB,BLKB,0.12,"Blackbaud, Inc.",2024-11-21T00:00:00.000Z,129838.0,11084270.06,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,CLSK,CLSK,0.11,"Cleanspark, Inc.",2024-11-21T00:00:00.000Z,815762.0,10576354.33,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,BL,BL,0.11,"BlackLine, Inc.",2024-11-21T00:00:00.000Z,167834.0,10353679.46,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,RIOT,RIOT,0.11,"Riot Platforms, Inc.",2024-11-21T00:00:00.000Z,867380.0,10200388.8,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,ALRM,ALRM,0.1,"Alarm.com Holdings, Inc.",2024-11-21T00:00:00.000Z,160388.0,9748382.64,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,FRSH,FRSH,0.1,"Freshworks, Inc. Class A",2024-11-21T00:00:00.000Z,586825.0,9706085.5,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,PRGS,PRGS,0.1,Progress Software Corporation,2024-11-21T00:00:00.000Z,139107.0,9560824.11,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,AGYS,AGYS,0.1,"Agilysys, Inc.",2024-11-21T00:00:00.000Z,72422.0,9558255.56,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
IGV,TDC,TDC,0.1,Teradata Corporation,2024-11-21T00:00:00.000Z,312515.0,9491080.55,https://api-prod.etf.com/private/fund/IGV/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
