date,qqq,breadth_core,breadth_delta20,baseline_15552010,det20_20pct,det20_30pct,det20_40pct,det1020_30pct
2026-03-09,606.3283081054688,40.79387626262626,-39.166666666666664,59.98137200781749,53.80673545697756,50.7194171815576,47.63209890613764,50.724816112556795
2026-03-10,606.3383178710938,32.334280303030305,-48.60479797979797,58.099963599631934,52.40212178638899,49.55320087976753,46.70427997314606,49.555000523433925
2026-03-11,606.2584228515625,31.98705808080808,-42.714646464646464,56.98213551760213,51.52674380207671,48.799047944314,46.07135208655128,48.79964782553613
2026-03-12,595.85302734375,19.7332702020202,-55.0552398989899,51.74573144411529,47.00421198338459,44.63345225301925,42.2626925226539,44.63365221342663
2026-03-13,592.3213500976562,20.901199494949495,-45.35195707070706,49.00584317665596,44.703947800856845,42.55300011295728,40.402052425057725,42.55306676642641
2026-03-16,598.9656982421875,22.68308080808081,-45.351957070707066,49.22202728342582,44.96213623223352,42.83219070663737,40.70224518104122,42.832212924460414
2026-03-17,601.8887939453125,24.44286616161616,-44.217171717171716,50.25150912267394,45.90950840190614,43.73850804152223,41.56750768113833,43.73851544746324
2026-03-18,593.4986572265625,18.645833333333332,-51.958648989899004,47.04007623114033,43.08857599088441,41.11282587075644,39.13707575062847,41.11282833940344
2026-03-19,591.623046875,16.631944444444443,-55.53503787878789,45.7214896185488,42.07293398290794,40.24865616508751,38.42437834726707,40.24865698796984
2026-03-20,580.6888427734375,11.592487373737374,-63.161300505050505,40.3123125899085,37.15816441506526,35.581090327643636,34.004016240222,35.581090601937746
2026-03-23,587.3545532226562,12.356376262626263,-48.942550505050505,40.588176994732194,37.45623871422889,35.890269573977235,34.32430043372558,35.89026966540861
2026-03-24,583.3389282226562,10.89804292929293,-57.77935606060606,40.191452031012474,37.180991122696554,35.675760668538594,34.17053021438063,35.67576069901572
2026-03-25,587.1747436523438,11.83080808080808,-65.52714646464646,43.61112290559102,40.65976556578201,39.1840868958775,37.70840822597299,39.18408690603654
2026-03-26,573.1600952148438,9.33080808080808,-62.506313131313135,39.56158307729788,36.95483433439858,35.651459962948934,34.348085591499284,35.65145996633528
2026-03-27,561.9624633789062,7.5315656565656575,-53.708964646464636,35.887341618195926,33.608610555748015,32.46924502452406,31.329879493300098,32.46924502565284
2026-03-30,557.6671752929688,7.73989898989899,-53.44854797979797,32.75497778723754,30.665678544199345,29.621028922680246,28.576379301161154,29.621028923056507
2026-03-31,576.54638671875,12.727272727272728,-35.51136363636363,38.130078461923404,35.99160834387363,34.922373284848746,33.85313822582386,34.92237328497417
2026-04-01,583.6685791015625,22.269570707070706,-32.55997474747474,43.50384883418206,40.96602546149879,39.69711377515717,38.42820208881554,39.725803011310084
2026-04-02,584.3378295898438,21.846590909090907,-19.7332702020202,46.33141718262494,43.858080225063844,42.62141174628331,41.38474326750277,45.032211804167616
2026-04-06,587.85400390625,29.535984848484848,-2.1669823232323218,49.01725175843832,49.65348897628833,49.971607585213334,50.28972619413834,52.710841285063665
2026-04-07,587.9439086914062,33.69002525252525,-7.10385101010101,50.147257744298805,50.817890057656214,51.15320621433491,51.48852237101363,54.80339348928503
2026-04-08,605.4246826171875,56.84501262626262,24.510732323232318,59.773898275888826,64.13003497293388,66.30810332145641,68.48617166997896,67.52483241310645
2026-04-09,609.5202026367188,60.3677398989899,28.380681818181824,64.00159731033368,69.31438361675612,71.97077676996733,74.62716992317854,72.37635313385067
2026-04-10,610.3992309570312,58.09974747474747,38.366477272727266,64.41247194436784,70.2434007131753,73.15886509757904,76.0743294819828,73.29405721887349
2026-04-13,616.7122802734375,65.18781565656565,44.28661616161615,66.8801744742061,72.37261369343823,75.11883330305427,77.86505291267036,75.16389734348576
2026-04-14,627.909912109375,64.07196969696969,41.38888888888888,68.80858509409563,74.0258796486545,76.63452692593393,79.24317420321336,76.64954827274443
2026-04-15,636.7003173828125,66.01641414141415,41.573547979797986,69.223105805776,74.28794473136969,76.82036419416654,79.35278365696337,76.82537130977005
2026-04-16,639.7669067382812,64.19349747474747,45.547664141414145,68.67293762549436,73.77723578587744,76.32938486606898,78.88153394626053,76.33105390460348
2026-04-17,648.1376953125,69.20928030303031,52.57733585858587,71.47894217146109,76.24102303973693,78.62206347387486,81.00310390801278,78.62261982005302
2026-04-20,646.0799560546875,68.79892676767676,57.20643939393939,72.22938644772607,76.90961710752174,79.24973243741957,81.5898477673174,79.24991788614562
2026-04-21,643.6226806640625,70.07260101010101,57.71622474747475,72.4113527216326,76.77541108971263,78.95744027375265,81.13946945779269,78.95750208999468
2026-04-22,654.390869140625,75.5871212121212,64.68907828282828,74.03383474559472,78.13565049791768,80.18655837407917,82.23746625024066,80.18657897949318
2026-04-23,650.7048950195312,78.98832070707073,67.15751262626264,75.384552659306,79.23062087304328,81.15365497991192,83.07668908678056,81.15366184838325
2026-04-24,663.1512451171875,81.37784090909092,72.04703282828284,75.580751559836,79.10601503848918,80.86864677781577,82.63127851714235,80.86864906730621
2026-04-27,663.5008544921875,83.45486111111111,75.92329545454545,75.83916466135948,79.01851174683645,80.60818528957495,82.19785883231344,80.60818605273843
2026-04-28,656.8281860351562,85.98800505050505,78.24810606060606,77.2871289611939,80.03246687857511,81.40513583726573,82.77780479595634,81.40513609165356
2026-04-29,660.84375,79.15088383838383,66.4236111111111,74.45482346008254,77.30252869180221,78.72638130766205,80.15023392352188,78.726381392458
2026-04-30,667.0069580078125,83.85890151515153,61.589330808080824,78.42976438568408,81.15686983329434,82.52042255709948,83.88397528090461,82.5204225853648
2026-05-01,673.4099731445312,85.36931818181819,63.52272727272728,80.61568745516068,83.12842630806782,84.38479573452138,85.64116516097494,84.38479574394316
2026-05-04,672.141357421875,81.67297979797979,52.13699494949495,77.79755947063965,80.48050945864574,81.82198445264876,83.16345944665181,81.82198445578936
2026-05-05,680.8617553710938,85.30618686868686,51.61616161616161,80.42161915014587,82.94778766466644,84.2108719219267,85.47395617918697,84.21087192297355
2026-05-06,695.0062255859375,84.49810606060606,27.65309343434344,82.18271143388701,84.63384167946793,85.8594068022584,87.08497192504885,85.85940680260735
2026-05-07,694.1771240234375,79.12878787878788,18.761047979797972,80.19991896281083,82.52750635948595,83.69130005782353,84.85509375616107,81.89906915516205
2026-05-08,710.44921875,78.59690656565655,20.497159090909086,79.217944368075,81.88732535215189,83.22201584419034,84.55670633622879,80.52080780024761
2026-05-11,712.5069580078125,81.22790404040404,16.040088383838395,79.211747449291,81.1190758328722,82.07274002466278,83.02640421645339,79.41413421834854
2026-05-12,706.463623046875,79.48074494949495,15.40877525252526,79.07251851003303,80.68777380456011,81.49540145182362,82.30302909908717,78.49978111360778
2026-05-13,713.9254760742188,81.70138888888889,15.68497474747474,77.7163866413915,79.28390229512273,80.06766012198835,80.85141794885396,77.80492730091639
2026-05-14,718.9998168945312,79.49179292929293,15.298295454545453,78.97776861110357,80.30097984753249,80.96258546574697,81.62419108396142,78.31554605316742
2026-05-15,708.1517944335938,64.83743686868686,-4.371843434343447,72.37075749040018,70.61893438402464,69.74302283083686,68.86711127764909,67.30527271414368
2026-05-18,705.1051025390625,65.32828282828282,-3.4706439393939377,70.54989930321943,68.06319206405722,66.8198384444761,65.57648482489499,64.76812746807838
2026-05-19,700.7599487304688,58.222853535353536,-11.849747474747474,65.98957014338245,62.10062143403208,60.1561470793569,58.211672724681705,58.00601078166876
2026-05-20,712.3671875,74.15719696969697,-1.429924242424235,72.60708735419146,69.30121093255616,67.6482727217385,65.99533451092084,66.07387833084246
2026-05-21,713.7256469726562,78.45012626262626,-0.5381944444444713,76.26633551537023,73.18931883778808,71.650810498997,70.11230216020593,71.11249240342055
2026-05-22,716.7523193359375,81.48674242424244,0.10890151515151558,80.37808826943318,77.28219613616506,75.734250069531,74.18630400289693,75.8224756348944
2026-05-26,729.4783935546875,86.04640151515152,2.5915404040404013,83.20107151068649,80.38838987367119,78.98204905516354,77.57570823665588,79.22580219500689
2026-05-27,728.6492919921875,84.2471590909091,-1.7408459595959584,83.71845481332647,80.27581324913619,78.55449246704104,76.83317168494591,79.26206729837773
2026-05-28,734.79248046875,84.25347222222223,5.102588383838395,83.47159773238829,81.11739545173228,79.94029431140426,78.76319317107625,79.9306664774054
2026-05-29,737.49951171875,84.00568181818181,0.14678030303028322,83.91368072561092,80.87215265057742,79.35138861306066,77.83062457554394,79.76851353644994
2026-06-01,741.9246826171875,72.22853535353536,-13.140782828282823,80.27846596577604,74.93418345928339,72.26204220603707,69.58990095279074,74.37727742355571
2026-06-02,745.3408813476562,73.25757575757575,-8.415404040404042,79.17358798185802,73.89618825747158,71.25748839527836,68.61878853308514,73.53574388445122
2026-06-03,743.39306640625,72.22064393939394,-13.085542929292927,76.91695356971026,70.96787819861848,67.9933405130726,65.01880282752671,71.35952984279687
2026-06-04,739.7969970703125,81.79608585858584,-2.702020202020222,80.72669496094719,75.96829946687956,73.58910171984574,71.20990397281193,75.70647732975382
2026-06-05,704.2860107421875,61.76452020202021,-17.364267676767668,74.60876922293217,68.08502165083554,64.82314786478724,61.56127407873893,65.59426091531215
2026-06-08,715.283935546875,67.78882575757575,-10.808080808080803,73.45843202937843,67.28403469053141,64.1968360211079,61.109637351684384,64.17572700322731
2026-06-09,707.052978515625,66.95391414141415,-14.273989898989896,73.91893835192913,67.31974109083198,64.02014246028341,60.72054382973483,63.54932573904543
2026-06-10,692.9285278320312,54.761679292929294,-24.719065656565654,70.14126414377377,62.68134653822286,58.951387735447426,55.22142893267197,58.79444882836809
2026-06-11,716.332763671875,71.73295454545455,-9.968434343434339,75.44639357912344,68.84720808097684,65.54761533190354,62.248022582830245,65.24966434204376
2026-06-12,720.5481567382812,72.55366161616162,-6.938131313131308,79.71996789337786,73.97176717177342,71.09766681097122,68.22356645016902,70.56388800879574
2026-06-15,743.1832885742188,80.24936868686868,15.411931818181813,83.99184114964447,82.43842470540596,81.6617164832867,80.88500826116746,80.77239698672821
2026-06-16,729.0587768554688,80.44507575757575,15.116792929292927,85.56912381755826,85.32393407688616,85.20133920655012,85.07874433621407,84.14170492991951
2026-06-17,721.7168579101562,69.1998106060606,10.976957070707059,81.82933093165772,81.47569129587814,81.29887147798834,81.12205166009855,79.59837272605591
2026-06-18,739.8070068359375,70.6534090909091,-3.5037878787878753,81.00830130459214,78.06954179636931,76.60016204225789,75.13078228814649,75.29808606939153
2026-06-22,737.9500122070312,69.92424242424242,-8.525883838383834,80.53396445037923,75.70722516986052,73.29385552960116,70.8804858893418,74.4658197886457
2026-06-23,713.6500244140625,66.84974747474747,-14.636994949494962,77.13249053562345,70.79883207174683,67.63200283980852,64.46517360787021,69.34108207199003
2026-06-24,710.6199951171875,69.72380050505049,-16.322601010101025,77.66188236709334,70.363556397653,66.71439341293282,63.06523042821263,69.12173840004888
2026-06-25,716.3800048828125,68.96622474747474,-15.280934343434353,78.11296752303785,70.7729468295207,67.10293648276212,63.43292613600353,70.74336224235637
2026-06-26,706.52001953125,67.36900252525253,-16.884469696969703,78.28247907333585,70.67161569401533,66.86618400435506,63.06075231469478,69.28475908394202
2026-06-29,724.0800170898438,69.04829545454545,-14.95738636363636,79.65337686282913,72.31293860675933,68.64271947872443,64.97250035068951,70.55116811636452
2026-06-30,736.4000244140625,68.19286616161617,-4.035669191919197,79.88214413946156,74.80147722077164,72.26114376142667,69.7208103020817,72.12528809897336
2026-07-01,725.1699829101562,70.83017676767676,-2.4273989898989896,80.01674559124528,75.87835198871902,73.80915518745587,71.73995838619274,73.07207309163812
2026-07-02,712.5999755859375,70.56818181818181,-1.6524621212121247,79.47410038226694,75.88825853327671,74.09533760878158,72.30241668428646,74.14039878517566
2026-07-06,722.8200073242188,73.65214646464645,-8.143939393939391,81.21350484122702,76.48090941008213,74.11461169450968,71.74831397893723,75.20211472552994
2026-07-07,709.4299926757812,69.375,7.610479797979792,79.53681602797221,77.43148329166465,76.37881692351087,75.32615055535709,75.95594466996207
2026-07-08,711.4400024414062,67.59469696969697,-0.19412878787878185,76.19894334504002,73.47666808108565,72.11553044910846,70.75439281713128,72.06495931598108
2026-07-09,723.280029296875,74.45075757575758,7.4968434343434325,77.86600712760901,76.27105889147609,75.47358477340961,74.67611065534314,75.19012616653382
2026-07-10,725.510009765625,76.17897727272728,21.417297979797986,79.0873046385482,80.01037744872612,80.47191385381507,80.93345025890402,79.39999709596758
2026-07-13,711.739990234375,70.51609848484848,-1.2168560606060623,76.69822369786529,74.71004657903572,73.71595801962091,72.72186946020612,73.7786828156162
2026-07-14,719.6900024414062,69.31344696969697,-3.2402146464646506,76.87438837911485,73.53391961728276,71.86368523636672,70.19345085545068,72.22198499475402
2026-07-15,717.739990234375,65.76704545454545,-14.482323232323225,77.44012254291863,71.79589221490052,68.97377705089147,66.15166188688242,70.25364867174278
2026-07-16,705.9400024414062,68.33333333333333,-12.111742424242422,76.0566891010971,70.3290521399059,67.46523365931029,64.60141517871467,68.81729156070516
2026-07-17,695.3300170898438,57.34059343434344,-11.859217171717155,70.65044220463733,65.25796599535138,62.56172789070841,59.865489786065424,62.88070812867336
2026-07-20,696.0599975585938,54.48232323232323,-16.17108585858586,67.61989619621005,61.600575422744384,58.590915036011545,55.58125464927869,58.408613309777635
2026-07-21,708.969970703125,55.623421717171716,-14.300820707070706,67.58660041524573,61.76871339816457,58.85976988962399,55.95082638108342,58.851867230879364
2026-07-22,705.3499755859375,53.60953282828282,-13.24021464646465,67.4826241612659,61.924659507424025,59.1456771805031,56.36669485358216,59.071341572032665
2026-07-23,691.9600219726562,48.92834595959596,-20.795454545454533,65.19454345738757,58.72355523944027,55.48806113046663,52.25256702149299,55.46328259430982
2026-07-24,684.22998046875,55.62184343434345,-13.344381313131294,67.48288642602331,61.6895130385594,58.792826344827446,55.896139651095496,58.09033940221961
2026-07-27,682.1199951171875,57.72253787878789,-9.646464646464636,69.53759555638206,64.66295257537557,62.22563108487232,59.78830959436908,61.6885607845586
2026-07-28,675.489990234375,61.10637626262627,-7.941919191919183,70.89953662139037,66.49335933142524,64.29027068644267,62.08718204146011,64.08572641967143
2026-07-29,661.72998046875,47.57260101010101,-20.620265151515156,66.21049109284887,60.241024588786416,57.25629133675518,54.27155808472396,57.25102224088699
2026-07-30,683.5499877929688,51.652462121212125,-19.177714646464636,67.87815924146597,61.333626425297,58.06136001721251,54.78909360912803,58.299924832478666
2026-07-31,687.989990234375,55.72758838383838,-14.840593434343432,68.01968673329166,62.09990033160571,59.140007130762726,56.18011392991976,60.492684117795896
2026-08-03,700.0700073242188,67.10858585858585,-6.543560606060595,72.01127022165446,67.57067012479618,65.35037007636704,63.13007002793791,67.6463578914892
2026-08-04,723.8499755859375,81.20738636363636,11.83238636363636,78.77648401327878,77.49703629580748,76.85731243707184,76.2175885783362,78.94623111850146
2026-08-05,717.2999877929688,78.60006313131314,11.005366161616166,81.00167312227138,80.57571138311428,80.36273051353574,80.14974964395718,82.40510878929005
2026-08-06,714.6500244140625,80.06944444444444,5.618686868686865,81.4589869337988,80.3157033911168,79.74406161977578,79.1724198484348,82.88138649641613
2026-08-07,723.030029296875,81.67140151515152,5.492424242424235,82.88296197456593,81.32649708996823,80.54826464766937,79.77003220537051,83.57266373849393
2026-08-10,720.8699951171875,79.2013888888889,8.685290404040416,82.31889978276777,81.39802954345743,80.93759442380225,80.47715930414708,83.17710766241044
2026-08-11,718.4500122070312,82.0028409090909,12.689393939393938,81.55406928785861,81.48609402290332,81.45210639042567,81.41811875794802,82.98854135885063
2026-08-12,723.7000122070312,81.31470959595958,15.547664141414131,81.8966426245724,82.60068559180952,82.95270707542808,83.30472855904665,84.68924442601417
2026-08-13,732.0700073242188,85.62973484848486,17.29640151515153,84.29248356846014,85.43770853902069,86.01032102430094,86.58293350958122,87.33265639116297
2026-08-14,731.0700073242188,84.88320707070709,27.542613636363647,83.93461573494127,85.81080183623924,86.7488948868882,87.68698793753718,87.18967334250887
2026-08-17,729.8699951171875,79.24873737373738,24.766414141414153,81.49339884767403,83.6770349555141,84.76885300943411,85.86067106335415,84.91577916130767
2026-08-18,717.510009765625,77.10227272727273,21.478851010101017,77.47997936839415,79.81193214508158,80.97790853342528,82.14388492176901,78.9711113479387
2026-08-19,716.0800170898438,77.62784090909092,24.018308080808097,77.44442073222567,79.82377536149185,81.01345267612493,82.20312999075803,79.04421646151829
2026-08-20,710.9299926757812,66.96338383838383,18.035037878787875,73.00518851378953,75.34565626058196,76.51589013397817,77.68612400737439,72.86214733327597
2026-08-21,713.4400024414062,74.27083333333334,18.648989898989896,73.73912348497862,76.06205717835385,77.22352402504148,78.38499087172912,73.49833979286296
2026-08-24,706.3200073242188,67.23958333333334,9.517045454545453,73.17757632974876,74.06519774605901,74.50900845421415,74.9528191623693,71.19994096709908
