date,baseline_mc,candidate_mc,candidate_penalty,breadth_core,QQQ,SPY,IWM
2013-01-08,86.72198798395226,86.07295957399893,0.9338925924691521,97.70833333333334,59.48698043823242,115.58788299560547,72.92101287841797
2013-01-09,86.0985330316878,85.53591871604698,0.9443768517901341,97.5,59.710567474365234,115.88170623779297,73.27364349365234
2013-01-10,87.7522887883404,87.33591469548378,0.6240981481172858,98.54166666666669,60.068267822265625,116.8029556274414,73.44159698486328
2013-01-11,89.20168885537274,88.89277926578421,0.4639587962808617,98.54166666666669,60.14873504638672,116.79498291015625,73.33242797851562
2013-01-14,88.89778517401314,88.60631291112844,0.5140974536959888,98.125,59.880496978759766,116.715576171875,73.37439727783203
2013-01-15,90.30018765059698,89.98146421497634,0.6042709490702132,97.91666666666669,59.5853385925293,116.79498291015625,73.6934585571289
2013-01-16,90.11024773538418,89.16116339766259,2.2986632523128834,95.83333333333334,59.826812744140625,116.77909088134766,73.47514343261719
2013-01-17,91.27471220809103,90.01971273074128,2.5599219039342187,96.45833333333334,60.11299133300781,117.5335464477539,74.15522766113281
2013-01-18,91.11194110640072,89.7150296723036,2.668849840856007,96.66666666666666,59.978843688964844,117.7956314086914,74.36515045166016
2013-01-22,92.81277666509655,91.82602167920354,1.4212304759835614,98.75,60.07719039916992,118.43086242675781,74.90251922607422
2013-01-23,94.24129592540255,93.5722469169153,0.9276291268806691,98.33333333333334,60.443851470947266,118.62152862548828,74.72618103027344
2013-01-24,94.41006160476381,93.74643594719178,1.2016617856625533,97.08333333333334,59.61219024658203,118.65333557128906,74.96966552734375
2013-01-25,93.8422427571435,93.01082792354431,1.6641989483868347,97.08333333333334,59.91624069213867,119.32032775878906,75.51543426513672
2013-01-28,94.3270438820108,93.25941473212534,2.155884196415636,96.66666666666669,60.05038070678711,119.17743682861328,75.5657958984375
2013-01-29,94.31364425696657,93.17262081729152,2.141310153763376,96.875,60.059322357177734,119.64598846435547,75.6077880859375
2013-01-30,93.22677030787776,91.5546947534998,3.522912021326139,94.54861111111111,59.934120178222656,119.17743682861328,74.70098114013672
2013-01-31,92.60984936188518,90.268747482442,4.8647546217741855,92.32638888888889,59.799991607666016,118.88356018066406,75.21318817138672
2013-02-01,93.57735719470247,91.2128439153406,4.320398144220423,94.58333333333334,60.50645446777344,120.10655212402344,75.87648010253906
2013-02-04,89.71421165749342,85.8582152564509,8.366796294332435,87.77777777777777,59.45121765136719,118.75655364990234,74.96127319335938
2013-02-05,92.69732981175707,88.7481660426338,7.264995369388432,93.81944444444446,60.32761001586914,119.9556884765625,75.63297271728516
2013-02-06,94.77040623354867,91.46961406686044,5.4120115735831,95.69444444444446,60.130855560302734,120.04305267333984,75.95201873779297
2013-02-07,94.73365392970143,91.57492617824104,5.613991897902666,93.26388888888889,60.184532165527344,119.88418579101562,75.70014190673828
2013-02-08,94.50797723582642,91.51871808183523,5.280954282284664,93.95833333333334,60.80156707763672,120.55133056640625,76.23748016357422
2013-02-11,94.46562204157178,91.46659450145215,5.461657696697886,93.19444444444446,60.8194580078125,120.5274887084961,76.15354919433594
2013-02-12,94.97465179163504,92.36096948757091,4.401835792793389,95.13888888888889,60.56904983520508,120.72600555419922,76.48939514160156
2013-02-13,94.90821726387836,92.802288394493,3.3673675491744715,95.01736111111111,60.78368377685547,120.8292465209961,76.80845642089844
2013-02-14,94.89209093981131,92.90436115488976,3.5066004412539007,92.91666666666667,60.76580047607422,120.94035339355469,77.00155639648438
