date,current_mri_standardized,oratnek_like,new_mc_v1,qqq,qqq_fwd10,qqq_fwd20
2018-10-12,15.897376895570856,20.688373680537953,35.989751691034456,165.96469116210938,-0.04394197410933609,-0.016062464752513272
2018-10-15,16.84315767566305,18.007235671290427,32.88103873815447,163.95582580566406,-0.05214597772789209,-0.03414431760829606
2018-10-16,24.76203507835989,22.669078557096807,36.67268810967636,168.72569274902344,-0.0637625301749285,-0.060658874926555084
2018-10-17,26.057999026372414,29.778581741254488,39.11462472248146,168.79232788085938,-0.04213434238771485,-0.06819316335402703
2018-10-18,19.13239842464731,26.59286058041816,37.61026210499512,164.8793182373047,-0.006467243488542995,-0.029391244169305497
2018-10-19,18.065689691214857,25.53095352680605,33.3958837076787,164.72705078125,-0.021038386920835594,-0.03190415830519833
2018-10-22,18.091374129014433,25.176984508935348,29.10188728537309,165.57435607910156,-0.02846324711796,-0.06813874120007035
2018-10-23,16.655412540141977,19.503439280756226,23.941766524990882,164.9650115966797,-0.01748713619378217,-0.0814337276146555
2018-10-24,9.674589407578246,12.056701982474298,19.945539727327944,157.4150848388672,0.06193321187570611,-0.030058775604367982
2018-10-25,13.370439494389194,15.130011771935877,19.935389640341576,162.86094665527344,0.019876223326436016,-0.06927371265841586
2018-10-26,9.847180822843118,10.598892812867515,18.513230917129743,158.671875,0.02916089672575084,-0.02262124569177748
2018-10-29,10.845870105202465,9.088519826511394,17.941122334388254,155.40618896484375,0.01899201743792167,0.001287028582088734
2018-10-30,17.092024410244903,8.585062164392687,18.084353557060975,157.96731567382812,0.0033150299452906484,0.01675529864827463
2018-10-31,20.504843476981222,25.083909610353114,27.39079125077072,161.6803741455078,-0.02720508952296108,-0.009834100690975789
2018-11-01,25.379545028464072,36.139080981228815,33.26788441420795,163.81300354003906,-0.023073220817856455,-0.015634266731335944
2018-11-02,27.646499868044504,39.82413810485405,34.324958235364605,161.26145935058594,-0.011099282381651587,0.017416303328280147
2018-11-05,27.09318065334924,46.60804603495134,37.902985968906805,160.861572265625,-0.04083787253998772,-0.01917602964991072
2018-11-06,28.232511414298457,48.86934867831711,40.443971867202706,162.0802459716797,-0.06508473708236917,-0.01967785815429368
2018-11-07,44.35469221177745,49.6231162261057,47.41804425119702,167.164306640625,-0.08662690501748926,-0.08087497535434973
2018-11-08,42.182163927281444,55.429927630924126,54.653363230491316,166.09800720214844,-0.08741250550393243,-0.06528727150929425
2018-11-09,30.6131891571998,57.36553143253026,54.03095380501159,163.29888916015625,-0.05031491439508817,-0.04611699020253868
2018-11-12,17.617175123412753,30.23295492195453,33.0300205533072,158.357666015625,-0.0173750025052688,-0.007695511175040415
2018-11-13,17.56729535915408,21.18876275176262,26.070216906721043,158.49098205566406,0.013395861022551081,-0.008230009728633192
2018-11-14,15.168063391793698,18.174032028365318,21.58240771467888,157.28184509277344,0.017856784245989576,-0.024939309479983907
2018-11-15,20.00527503945061,22.72467734278844,20.50700211818185,160.03330993652344,0.0076146485540586895,-0.06341853688564092
2018-11-16,24.11788487593161,24.241559114262813,20.57862759389339,159.47157287597656,0.02883564062791688,-0.05420907157494659
2018-11-19,16.902585101623334,8.080519704754272,15.927439467307945,154.29232788085938,0.022584130742776987,-0.046464284647629084
2018-11-20,15.100875930759127,2.6935065682514243,13.002330643820287,151.5312957763672,0.04856790848228565,-0.043163787647565566
2018-11-21,21.52524853674761,0.8978355227504748,12.312118630024688,152.68338012695312,0.006297459050126353,-0.07981605111521206
2018-11-23,17.870688028303924,5.854834063139046,14.460153114374847,151.57896423339844,0.0242445071054318,-0.09609599633738242
